var_id	var_name	var_value	var_reduced_cost	percentage_SR_01	var_unit_management_cost	var_method	var_forest_status	var_layer1	var_layer2	var_layer3	var_layer4	var_layer5	var_layer6	var_choice	var_period	var_age	var_rotation_period	var_rotation_age	var_regen_covertype	data_connection	prescription	row_id
283	xGS_E_A_N_C_B_D_S_7_3	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	1	12				good	D_S_GS_E_7	2
284	xGS_E_A_N_C_B_D_S_7_4	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	2	13				good	D_S_GS_E_7	3
285	xGS_E_A_N_C_B_D_S_7_5	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	3	14				good	D_S_GS_E_7	4
286	xGS_E_A_N_C_B_D_S_7_6	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	4	15				good	D_S_GS_E_7	5
287	xGS_E_A_N_C_B_D_S_7_7	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	5	16				good	D_S_GS_E_7	6
288	xGS_E_A_N_C_B_D_S_7_8	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	6	17				good	D_S_GS_E_7	7
289	xGS_E_A_N_C_B_D_S_7_9	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	7	18				good	D_S_GS_E_7	8
290	xGS_E_A_N_C_B_D_S_7_10	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	8	19				good	D_S_GS_E_7	9
291	xGS_E_A_N_C_B_D_S_7_11	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	9	20				good	D_S_GS_E_7	10
292	xGS_E_A_N_C_B_D_S_7_12	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	10	21				good	D_S_GS_E_7	11
293	xGS_E_A_N_C_B_D_S_7_13	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	11	22				good	D_S_GS_E_7	12
294	xGS_E_A_N_C_B_D_S_7_14	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	12	23				good	D_S_GS_E_7	13
295	xGS_E_A_N_C_B_D_S_7_15	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	13	24				good	D_S_GS_E_7	14
296	xGS_E_A_N_C_B_D_S_7_16	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	14	25				good	D_S_GS_E_7	15
297	xGS_E_A_N_C_B_D_S_7_17	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	15	26				good	D_S_GS_E_7	16
298	xGS_E_A_N_C_B_D_S_7_18	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	16	27				good	D_S_GS_E_7	17
299	xGS_E_A_N_C_B_D_S_7_19	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	17	28				good	D_S_GS_E_7	18
300	xGS_E_A_N_C_B_D_S_7_20	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	18	29				good	D_S_GS_E_7	19
301	xGS_E_A_N_C_B_D_S_7_21	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	19	30				good	D_S_GS_E_7	20
302	xGS_E_A_N_C_B_D_S_7_22	38.0	0.0	0.0	0.0	GS	E	A	N	C	B	D	S	7	20	31				good	D_S_GS_E_7	21
