strata_id	layer1	layer2	layer3	layer4	layer5	layer6	acres	ageclass	model_strata	
As2GDK	A	s	2	G	D	K	778.0	3	true	
As2GDL	A	s	2	G	D	L	178.0	6	true	
As2GDM	A	s	2	G	D	M	260.0	6	true	
As2GDN	A	s	2	G	D	N	339.0	6	true	
As2GDO	A	s	2	G	D	O	372.0	6	true	
As2GEG	A	s	2	G	E	G	605.0	1	true	
As2GEH	A	s	2	G	E	H	127.0	3	true	
As2GEI	A	s	2	G	E	I	423.0	3	true	
As2GEJ	A	s	2	G	E	J	1511.0	3	true	
As2GEK	A	s	2	G	E	K	3024.0	3	true	
As2GEM	A	s	2	G	E	M	278.0	6	true	
As2GEN	A	s	2	G	E	N	278.0	6	true	
As2GEO	A	s	2	G	E	O	265.0	6	true	
As2GGG	A	s	2	G	G	G	143.0	1	true	
As2GGI	A	s	2	G	G	I	398.0	3	true	
As2GGJ	A	s	2	G	G	J	815.0	3	true	
As2GGK	A	s	2	G	G	K	3741.0	3	true	
As2GGM	A	s	2	G	G	M	214.0	6	true	
As2GGN	A	s	2	G	G	N	402.0	6	true	
As2GGO	A	s	2	G	G	O	333.0	6	true	
As2GHF	A	s	2	G	H	F	1174.0	1	true	
As2GHI	A	s	2	G	H	I	128.0	3	true	
As2GIF	A	s	2	G	I	F	921.0	1	true	
As2GIH	A	s	2	G	I	H	1983.0	3	true	
As2GII	A	s	2	G	I	I	2031.0	3	true	
As2GIJ	A	s	2	G	I	J	1803.0	3	true	
As2GIK	A	s	2	G	I	K	778.0	3	true	
As2GIL	A	s	2	G	I	L	497.0	6	true	
As2GIM	A	s	2	G	I	M	849.0	6	true	
As2GIN	A	s	2	G	I	N	533.0	6	true	
As2LDF	A	s	2	L	D	F	181.0	1	true	
As2LDI	A	s	2	L	D	I	307.0	3	true	
As2LDJ	A	s	2	L	D	J	176.0	3	true	
As2LDK	A	s	2	L	D	K	269.0	3	true	
As2LDN	A	s	2	L	D	N	137.0	6	true	
As2LDO	A	s	2	L	D	O	257.0	6	true	
As2LEK	A	s	2	L	E	K	307.0	3	true	
As2LEM	A	s	2	L	E	M	51.0	6	true	
As2LFI	A	s	2	L	F	I	197.0	3	true	
As2LFK	A	s	2	L	F	K	291.0	3	true	
As2LFO	A	s	2	L	F	O	225.0	6	true	
As2LGK	A	s	2	L	G	K	386.0	3	true	
As2LHF	A	s	2	L	H	F	269.0	1	true	
As2LIG	A	s	2	L	I	G	118.0	1	true	
As2LII	A	s	2	L	I	I	97.0	3	true	
As2LIJ	A	s	2	L	I	J	144.0	3	true	
As2LIK	A	s	2	L	I	K	706.0	3	true	
As2LIM	A	s	2	L	I	M	93.0	6	true	
As2LIO	A	s	2	L	I	O	110.0	6	true	
As2ODF	A	s	2	O	D	F	655.0	1	true	
As2ODI	A	s	2	O	D	I	233.0	3	true	
As2ODK	A	s	2	O	D	K	184.0	3	true	
As2ODN	A	s	2	O	D	N	199.0	6	true	
As2ODO	A	s	2	O	D	O	150.0	6	true	
As2OEJ	A	s	2	O	E	J	305.0	3	true	
As2OEK	A	s	2	O	E	K	515.0	3	true	
As2OEM	A	s	2	O	E	M	128.0	6	true	
As2OEO	A	s	2	O	E	O	146.0	6	true	
As2OGJ	A	s	2	O	G	J	137.0	3	true	
As2OGK	A	s	2	O	G	K	479.0	3	true	
As2OGO	A	s	2	O	G	O	124.0	6	true	
As2OHF	A	s	2	O	H	F	620.0	1	true	
As2OIG	A	s	2	O	I	G	100.0	1	true	
As2OIH	A	s	2	O	I	H	143.0	3	true	
As2OII	A	s	2	O	I	I	131.0	3	true	
As2OIJ	A	s	2	O	I	J	136.0	3	true	
As2OIK	A	s	2	O	I	K	183.0	3	true	
As2UEK	A	s	2	U	E	K	50.0	3	true	
As2UEM	A	s	2	U	E	M	58.0	6	true	
As2UEO	A	s	2	U	E	O	54.0	6	true	
As2UHO	A	s	2	U	H	O	64.0	6	true	
As2WEM	A	s	2	W	E	M	54.0	6	true	
As2WEO	A	s	2	W	E	O	77.0	6	true	
As3BEO	A	s	3	B	E	O	207.0	6	true	
As3GCF	A	s	3	G	C	F	152.0	1	true	
As3GCH	A	s	3	G	C	H	425.0	3	true	
As3GDK	A	s	3	G	D	K	359.0	3	true	
As3GDN	A	s	3	G	D	N	157.0	6	true	
As3GDO	A	s	3	G	D	O	251.0	6	true	
As3GEG	A	s	3	G	E	G	104.0	1	true	
As3GEI	A	s	3	G	E	I	105.0	3	true	
As3GEK	A	s	3	G	E	K	455.0	3	true	
As3GEM	A	s	3	G	E	M	84.0	6	true	
As3GII	A	s	3	G	I	I	236.0	3	true	
As3GIK	A	s	3	G	I	K	69.0	3	true	
As3GIO	A	s	3	G	I	O	115.0	6	true	
As3LDO	A	s	3	L	D	O	253.0	6	true	
As3LEK	A	s	3	L	E	K	64.0	3	true	
As3LGO	A	s	3	L	G	O	104.0	6	true	
As3LIK	A	s	3	L	I	K	101.0	3	true	
As3LIO	A	s	3	L	I	O	55.0	6	true	
As3OCF	A	s	3	O	C	F	649.0	1	true	
As3OCH	A	s	3	O	C	H	753.0	3	true	
As3ODK	A	s	3	O	D	K	402.0	3	true	
As3ODN	A	s	3	O	D	N	173.0	6	true	
As3ODO	A	s	3	O	D	O	243.0	6	true	
As3OEG	A	s	3	O	E	G	108.0	1	true	
As3OEI	A	s	3	O	E	I	146.0	3	true	
As3OEJ	A	s	3	O	E	J	149.0	3	true	
As3OEK	A	s	3	O	E	K	144.0	3	true	
As3OEM	A	s	3	O	E	M	95.0	6	true	
As3OEO	A	s	3	O	E	O	126.0	6	true	
As3OGK	A	s	3	O	G	K	81.0	3	true	
As3OIF	A	s	3	O	I	F	70.0	1	true	
As3OIH	A	s	3	O	I	H	250.0	3	true	
As3OII	A	s	3	O	I	I	283.0	3	true	
As3OIJ	A	s	3	O	I	J	307.0	3	true	
As3OIK	A	s	3	O	I	K	247.0	3	true	
As3OIM	A	s	3	O	I	M	74.0	6	true	
As3OIN	A	s	3	O	I	N	151.0	6	true	
As3OIO	A	s	3	O	I	O	273.0	6	true	
As4GCF	A	s	4	G	C	F	381.0	1	true	
As4GCH	A	s	4	G	C	H	175.0	3	true	
As4GCI	A	s	4	G	C	I	147.0	3	true	
As4GEI	A	s	4	G	E	I	159.0	3	true	
As4GEJ	A	s	4	G	E	J	184.0	3	true	
As4GEK	A	s	4	G	E	K	180.0	3	true	
As4GEO	A	s	4	G	E	O	191.0	6	true	
As4GGK	A	s	4	G	G	K	81.0	3	true	
As4GIH	A	s	4	G	I	H	178.0	3	true	
As4GII	A	s	4	G	I	I	315.0	3	true	
As4GIJ	A	s	4	G	I	J	292.0	3	true	
As4GIM	A	s	4	G	I	M	54.0	6	true	
As4GIO	A	s	4	G	I	O	436.0	6	true	
As4OCF	A	s	4	O	C	F	831.0	1	true	
As4OCH	A	s	4	O	C	H	230.0	3	true	
As4OCI	A	s	4	O	C	I	260.0	3	true	
As4ODF	A	s	4	O	D	F	61.0	1	true	
As4OEI	A	s	4	O	E	I	64.0	3	true	
As4OEK	A	s	4	O	E	K	281.0	3	true	
As4OEO	A	s	4	O	E	O	238.0	6	true	
As4OGK	A	s	4	O	G	K	86.0	3	true	
As4OIH	A	s	4	O	I	H	210.0	3	true	
As4OII	A	s	4	O	I	I	258.0	3	true	
As4OIJ	A	s	4	O	I	J	214.0	3	true	
As4OIK	A	s	4	O	I	K	125.0	3	true	
As4OIM	A	s	4	O	I	M	54.0	6	true	
As4OIO	A	s	4	O	I	O	363.0	6	true	
BC5OBF	B	C	5	O	B	F	26942.0	1	true	
BC5OBH	B	C	5	O	B	H	3193.0	3	true	
BC5OBI	B	C	5	O	B	I	450.0	3	true	
BC5OBJ	B	C	5	O	B	J	765.0	3	true	
BC5OBL	B	C	5	O	B	L	6438.0	6	true	
BC5OBM	B	C	5	O	B	M	14396.0	6	true	
BC5OBN	B	C	5	O	B	N	11622.0	6	true	
BC5OBO	B	C	5	O	B	O	793.0	6	true	
BC5OBP	B	C	5	O	B	P	318.0	10	true	
BC5OBQ	B	C	5	O	B	Q	872.0	10	true	
BC5OBR	B	C	5	O	B	R	3074.0	10	true	
BC5OBS	B	C	5	O	B	S	368.0	10	true	
BC6OBF	B	C	6	O	B	F	75940.0	1	true	
BC6OBH	B	C	6	O	B	H	9476.0	3	true	
BC6OBI	B	C	6	O	B	I	1470.0	3	true	
BC6OBJ	B	C	6	O	B	J	1402.0	3	true	
BC6OBL	B	C	6	O	B	L	17603.0	6	true	
BC6OBM	B	C	6	O	B	M	40078.0	6	true	
BC6OBN	B	C	6	O	B	N	31554.0	6	true	
BC6OBO	B	C	6	O	B	O	2715.0	6	true	
BC6OBP	B	C	6	O	B	P	917.0	10	true	
BC6OBQ	B	C	6	O	B	Q	2461.0	10	true	
BC6OBR	B	C	6	O	B	R	8780.0	10	true	
BC6OBS	B	C	6	O	B	S	1563.0	10	true	
Bs1OBM	B	s	1	O	B	M	110.0	6	true	
Bs1OBN	B	s	1	O	B	N	233.0	6	true	
Bs1OBS	B	s	1	O	B	S	77.0	10	true	
Bs2OBF	B	s	2	O	B	F	4921.0	1	true	
Bs2OBH	B	s	2	O	B	H	1955.0	3	true	
Bs2OBI	B	s	2	O	B	I	262.0	3	true	
Bs2OBK	B	s	2	O	B	K	95.0	3	true	
Bs2OBL	B	s	2	O	B	L	1873.0	6	true	
Bs2OBM	B	s	2	O	B	M	3586.0	6	true	
Bs2OBN	B	s	2	O	B	N	4155.0	6	true	
Bs2OBO	B	s	2	O	B	O	362.0	6	true	
Bs2OBQ	B	s	2	O	B	Q	308.0	10	true	
Bs2OBR	B	s	2	O	B	R	2160.0	10	true	
Bs2OBS	B	s	2	O	B	S	574.0	10	true	
Bs3OBF	B	s	3	O	B	F	206.0	1	true	
Bs3OBM	B	s	3	O	B	M	208.0	6	true	
Bs3OBO	B	s	3	O	B	O	91.0	6	true	
Bs4OBF	B	s	4	O	B	F	444.0	1	true	
Bs4OBM	B	s	4	O	B	M	174.0	6	true	
Bs4OBN	B	s	4	O	B	N	136.0	6	true	
