strata_id	layer1	layer2	layer3	layer4	layer5	layer6	acres	ageclass	model_strata	
AG4WDN	A	G	4	W	D	N	198.0	6	true	
AG4WEM	A	G	4	W	E	M	70.0	6	true	
AG4WFO	A	G	4	W	F	O	195.0	6	true	
AG4WGM	A	G	4	W	G	M	153.0	6	true	
AG4WHO	A	G	4	W	H	O	109.0	6	true	
AG4WHS	A	G	4	W	H	S	101.0	10	true	
AG5BDF	A	G	5	B	D	F	222.0	1	true	
AG5BDH	A	G	5	B	D	H	164.0	3	true	
AG5BDI	A	G	5	B	D	I	348.0	3	true	
AG5BDJ	A	G	5	B	D	J	413.0	3	true	
AG5BDK	A	G	5	B	D	K	1002.0	3	true	
AG5BDM	A	G	5	B	D	M	284.0	6	true	
AG5BDN	A	G	5	B	D	N	924.0	6	true	
AG5BDO	A	G	5	B	D	O	3735.0	6	true	
AG5BDS	A	G	5	B	D	S	320.0	10	true	
AG5BEG	A	G	5	B	E	G	80.0	1	true	
AG5BEJ	A	G	5	B	E	J	240.0	3	true	
AG5BEK	A	G	5	B	E	K	1618.0	3	true	
AG5BEO	A	G	5	B	E	O	762.0	6	true	
AG5BFG	A	G	5	B	F	G	289.0	1	true	
AG5BFH	A	G	5	B	F	H	157.0	3	true	
AG5BFI	A	G	5	B	F	I	232.0	3	true	
AG5BFJ	A	G	5	B	F	J	329.0	3	true	
AG5BFK	A	G	5	B	F	K	718.0	3	true	
AG5BFM	A	G	5	B	F	M	250.0	6	true	
AG5BFN	A	G	5	B	F	N	761.0	6	true	
AG5BFO	A	G	5	B	F	O	4620.0	6	true	
AG5BFS	A	G	5	B	F	S	670.0	10	true	
AG5BGF	A	G	5	B	G	F	124.0	1	true	
AG5BGG	A	G	5	B	G	G	593.0	1	true	
AG5BGI	A	G	5	B	G	I	190.0	3	true	
AG5BGJ	A	G	5	B	G	J	570.0	3	true	
AG5BGK	A	G	5	B	G	K	3815.0	3	true	
AG5BGM	A	G	5	B	G	M	124.0	6	true	
AG5BGN	A	G	5	B	G	N	181.0	6	true	
AG5BGO	A	G	5	B	G	O	2232.0	6	true	
AG5BHI	A	G	5	B	H	I	130.0	3	true	
AG5BHK	A	G	5	B	H	K	114.0	3	true	
AG5BHM	A	G	5	B	H	M	130.0	6	true	
AG5BHN	A	G	5	B	H	N	226.0	6	true	
AG5BHO	A	G	5	B	H	O	2106.0	6	true	
AG5BIK	A	G	5	B	I	K	93.0	3	true	
AG5BIO	A	G	5	B	I	O	259.0	6	true	
AG5GCF	A	G	5	G	C	F	56.0	1	true	
AG5GCI	A	G	5	G	C	I	128.0	3	true	
AG5GCO	A	G	5	G	C	O	103.0	6	true	
AG5GDF	A	G	5	G	D	F	1097.0	1	true	
AG5GDH	A	G	5	G	D	H	960.0	3	true	
AG5GDI	A	G	5	G	D	I	909.0	3	true	
AG5GDJ	A	G	5	G	D	J	583.0	3	true	
AG5GDK	A	G	5	G	D	K	851.0	3	true	
AG5GDL	A	G	5	G	D	L	215.0	6	true	
AG5GDM	A	G	5	G	D	M	573.0	6	true	
AG5GDN	A	G	5	G	D	N	1455.0	6	true	
AG5GDO	A	G	5	G	D	O	2729.0	6	true	
AG5GDS	A	G	5	G	D	S	121.0	10	true	
AG5GEG	A	G	5	G	E	G	167.0	1	true	
AG5GEJ	A	G	5	G	E	J	354.0	3	true	
AG5GEK	A	G	5	G	E	K	496.0	3	true	
AG5GEO	A	G	5	G	E	O	118.0	6	true	
AG5GFI	A	G	5	G	F	I	218.0	3	true	
AG5GFJ	A	G	5	G	F	J	141.0	3	true	
AG5GFK	A	G	5	G	F	K	390.0	3	true	
AG5GFM	A	G	5	G	F	M	233.0	6	true	
AG5GFN	A	G	5	G	F	N	229.0	6	true	
AG5GFO	A	G	5	G	F	O	681.0	6	true	
AG5GFS	A	G	5	G	F	S	117.0	10	true	
AG5GGG	A	G	5	G	G	G	355.0	1	true	
AG5GGJ	A	G	5	G	G	J	210.0	3	true	
AG5GGK	A	G	5	G	G	K	1172.0	3	true	
AG5GGO	A	G	5	G	G	O	148.0	6	true	
AG5GHF	A	G	5	G	H	F	871.0	1	true	
AG5GHI	A	G	5	G	H	I	181.0	3	true	
AG5GHO	A	G	5	G	H	O	396.0	6	true	
AG5GIG	A	G	5	G	I	G	54.0	1	true	
AG5GIK	A	G	5	G	I	K	123.0	3	true	
AG5GIO	A	G	5	G	I	O	87.0	6	true	
AG5LDF	A	G	5	L	D	F	232.0	1	true	
AG5LDG	A	G	5	L	D	G	141.0	1	true	
AG5LDH	A	G	5	L	D	H	346.0	3	true	
AG5LDI	A	G	5	L	D	I	454.0	3	true	
AG5LDJ	A	G	5	L	D	J	536.0	3	true	
AG5LDK	A	G	5	L	D	K	1272.0	3	true	
AG5LDM	A	G	5	L	D	M	530.0	6	true	
AG5LDN	A	G	5	L	D	N	1199.0	6	true	
AG5LDO	A	G	5	L	D	O	4822.0	6	true	
AG5LDR	A	G	5	L	D	R	150.0	10	true	
AG5LDS	A	G	5	L	D	S	438.0	10	true	
AG5LEG	A	G	5	L	E	G	209.0	1	true	
AG5LEJ	A	G	5	L	E	J	155.0	3	true	
AG5LEK	A	G	5	L	E	K	1521.0	3	true	
AG5LEN	A	G	5	L	E	N	107.0	6	true	
AG5LEO	A	G	5	L	E	O	980.0	6	true	
AG5LFF	A	G	5	L	F	F	143.0	1	true	
AG5LFG	A	G	5	L	F	G	396.0	1	true	
AG5LFH	A	G	5	L	F	H	482.0	3	true	
AG5LFI	A	G	5	L	F	I	299.0	3	true	
AG5LFJ	A	G	5	L	F	J	401.0	3	true	
AG5LFK	A	G	5	L	F	K	1614.0	3	true	
AG5LFM	A	G	5	L	F	M	635.0	6	true	
AG5LFN	A	G	5	L	F	N	1831.0	6	true	
AG5LFO	A	G	5	L	F	O	8360.0	6	true	
AG5LFR	A	G	5	L	F	R	512.0	10	true	
AG5LFS	A	G	5	L	F	S	830.0	10	true	
AG5LGF	A	G	5	L	G	F	466.0	1	true	
AG5LGG	A	G	5	L	G	G	1996.0	1	true	
AG5LGI	A	G	5	L	G	I	379.0	3	true	
AG5LGJ	A	G	5	L	G	J	874.0	3	true	
AG5LGK	A	G	5	L	G	K	7621.0	3	true	
AG5LGN	A	G	5	L	G	N	423.0	6	true	
AG5LGO	A	G	5	L	G	O	4799.0	6	true	
AG5LHI	A	G	5	L	H	I	129.0	3	true	
AG5LHJ	A	G	5	L	H	J	112.0	3	true	
AG5LHK	A	G	5	L	H	K	100.0	3	true	
AG5LHL	A	G	5	L	H	L	49.0	6	true	
AG5LHN	A	G	5	L	H	N	184.0	6	true	
AG5LHO	A	G	5	L	H	O	3274.0	6	true	
AG5LHQ	A	G	5	L	H	Q	82.0	10	true	
AG5LHS	A	G	5	L	H	S	138.0	10	true	
AG5LIG	A	G	5	L	I	G	77.0	1	true	
AG5LII	A	G	5	L	I	I	72.0	3	true	
AG5LIJ	A	G	5	L	I	J	100.0	3	true	
AG5LIK	A	G	5	L	I	K	137.0	3	true	
AG5LIO	A	G	5	L	I	O	292.0	6	true	
AG5OCG	A	G	5	O	C	G	65.0	1	true	
AG5OCH	A	G	5	O	C	H	234.0	3	true	
AG5OCM	A	G	5	O	C	M	84.0	6	true	
AG5OCO	A	G	5	O	C	O	71.0	6	true	
AG5ODF	A	G	5	O	D	F	2765.0	1	true	
AG5ODG	A	G	5	O	D	G	298.0	1	true	
AG5ODH	A	G	5	O	D	H	994.0	3	true	
AG5ODI	A	G	5	O	D	I	766.0	3	true	
AG5ODJ	A	G	5	O	D	J	809.0	3	true	
AG5ODK	A	G	5	O	D	K	1329.0	3	true	
AG5ODL	A	G	5	O	D	L	444.0	6	true	
AG5ODM	A	G	5	O	D	M	999.0	6	true	
AG5ODN	A	G	5	O	D	N	3401.0	6	true	
AG5ODO	A	G	5	O	D	O	4637.0	6	true	
AG5ODQ	A	G	5	O	D	Q	59.0	10	true	
AG5ODR	A	G	5	O	D	R	319.0	10	true	
AG5ODS	A	G	5	O	D	S	289.0	10	true	
AG5OEG	A	G	5	O	E	G	315.0	1	true	
AG5OEH	A	G	5	O	E	H	108.0	3	true	
AG5OEI	A	G	5	O	E	I	134.0	3	true	
AG5OEJ	A	G	5	O	E	J	540.0	3	true	
AG5OEK	A	G	5	O	E	K	686.0	3	true	
AG5OEO	A	G	5	O	E	O	385.0	6	true	
AG5OFG	A	G	5	O	F	G	360.0	1	true	
AG5OFH	A	G	5	O	F	H	220.0	3	true	
AG5OFI	A	G	5	O	F	I	268.0	3	true	
AG5OFJ	A	G	5	O	F	J	263.0	3	true	
AG5OFK	A	G	5	O	F	K	792.0	3	true	
AG5OFM	A	G	5	O	F	M	356.0	6	true	
AG5OFN	A	G	5	O	F	N	860.0	6	true	
AG5OFO	A	G	5	O	F	O	2259.0	6	true	
AG5OFR	A	G	5	O	F	R	275.0	10	true	
AG5OGF	A	G	5	O	G	F	1718.0	1	true	
AG5OGG	A	G	5	O	G	G	2247.0	1	true	
AG5OGH	A	G	5	O	G	H	517.0	3	true	
AG5OGI	A	G	5	O	G	I	638.0	3	true	
AG5OGJ	A	G	5	O	G	J	3047.0	3	true	
AG5OGK	A	G	5	O	G	K	5024.0	3	true	
AG5OGN	A	G	5	O	G	N	394.0	6	true	
AG5OGO	A	G	5	O	G	O	1844.0	6	true	
AG5OHF	A	G	5	O	H	F	2335.0	1	true	
AG5OHK	A	G	5	O	H	K	121.0	3	true	
AG5OHM	A	G	5	O	H	M	110.0	6	true	
AG5OHN	A	G	5	O	H	N	330.0	6	true	
AG5OHO	A	G	5	O	H	O	201.0	6	true	
AG5OHS	A	G	5	O	H	S	48.0	10	true	
AG5OIG	A	G	5	O	I	G	96.0	1	true	
AG5OII	A	G	5	O	I	I	43.0	3	true	
AG5OIK	A	G	5	O	I	K	156.0	3	true	
AG5OIM	A	G	5	O	I	M	43.0	6	true	
AG5OIO	A	G	5	O	I	O	250.0	6	true	
AG5UDG	A	G	5	U	D	G	223.0	1	true	
AG5UDI	A	G	5	U	D	I	150.0	3	true	
AG5UDJ	A	G	5	U	D	J	161.0	3	true	
AG5UDK	A	G	5	U	D	K	367.0	3	true	
AG5UDM	A	G	5	U	D	M	431.0	6	true	
AG5UDN	A	G	5	U	D	N	1739.0	6	true	
AG5UDO	A	G	5	U	D	O	1758.0	6	true	
AG5UDQ	A	G	5	U	D	Q	69.0	10	true	
AG5UDR	A	G	5	U	D	R	248.0	10	true	
AG5UDS	A	G	5	U	D	S	299.0	10	true	
AG5UEK	A	G	5	U	E	K	195.0	3	true	
AG5UEM	A	G	5	U	E	M	104.0	6	true	
AG5UEN	A	G	5	U	E	N	165.0	6	true	
AG5UEO	A	G	5	U	E	O	183.0	6	true	
AG5UFF	A	G	5	U	F	F	108.0	1	true	
AG5UFG	A	G	5	U	F	G	248.0	1	true	
AG5UFJ	A	G	5	U	F	J	131.0	3	true	
AG5UFK	A	G	5	U	F	K	630.0	3	true	
AG5UFM	A	G	5	U	F	M	391.0	6	true	
AG5UFN	A	G	5	U	F	N	1376.0	6	true	
AG5UFO	A	G	5	U	F	O	1659.0	6	true	
AG5UFR	A	G	5	U	F	R	120.0	10	true	
AG5UFS	A	G	5	U	F	S	151.0	10	true	
AG5UGG	A	G	5	U	G	G	365.0	1	true	
AG5UGI	A	G	5	U	G	I	50.0	3	true	
AG5UGK	A	G	5	U	G	K	699.0	3	true	
AG5UGL	A	G	5	U	G	L	196.0	6	true	
AG5UGM	A	G	5	U	G	M	195.0	6	true	
AG5UGN	A	G	5	U	G	N	299.0	6	true	
AG5UGO	A	G	5	U	G	O	615.0	6	true	
AG5UHN	A	G	5	U	H	N	240.0	6	true	
AG5UHO	A	G	5	U	H	O	116.0	6	true	
AG5UHQ	A	G	5	U	H	Q	60.0	10	true	
AG5UIO	A	G	5	U	I	O	71.0	6	true	
AG5WDM	A	G	5	W	D	M	126.0	6	true	
AG5WDN	A	G	5	W	D	N	563.0	6	true	
AG5WDO	A	G	5	W	D	O	773.0	6	true	
AG5WDS	A	G	5	W	D	S	94.0	10	true	
AG5WEK	A	G	5	W	E	K	125.0	3	true	
AG5WFN	A	G	5	W	F	N	446.0	6	true	
AG5WFO	A	G	5	W	F	O	557.0	6	true	
AG5WFS	A	G	5	W	F	S	60.0	10	true	
AG5WGK	A	G	5	W	G	K	200.0	3	true	
AG5WGM	A	G	5	W	G	M	224.0	6	true	
AG5WGO	A	G	5	W	G	O	179.0	6	true	
AG6BDF	A	G	6	B	D	F	454.0	1	true	
AG6BDH	A	G	6	B	D	H	159.0	3	true	
AG6BDI	A	G	6	B	D	I	191.0	3	true	
AG6BDJ	A	G	6	B	D	J	241.0	3	true	
AG6BDK	A	G	6	B	D	K	302.0	3	true	
AG6BDM	A	G	6	B	D	M	249.0	6	true	
AG6BDN	A	G	6	B	D	N	594.0	6	true	
AG6BDO	A	G	6	B	D	O	2969.0	6	true	
AG6BDS	A	G	6	B	D	S	349.0	10	true	
AG6BEG	A	G	6	B	E	G	186.0	1	true	
AG6BEJ	A	G	6	B	E	J	116.0	3	true	
AG6BEK	A	G	6	B	E	K	844.0	3	true	
AG6BEN	A	G	6	B	E	N	104.0	6	true	
AG6BEO	A	G	6	B	E	O	891.0	6	true	
AG6BFG	A	G	6	B	F	G	115.0	1	true	
AG6BFI	A	G	6	B	F	I	269.0	3	true	
AG6BFJ	A	G	6	B	F	J	197.0	3	true	
AG6BFK	A	G	6	B	F	K	291.0	3	true	
AG6BFM	A	G	6	B	F	M	295.0	6	true	
AG6BFN	A	G	6	B	F	N	945.0	6	true	
AG6BFO	A	G	6	B	F	O	5564.0	6	true	
AG6BFR	A	G	6	B	F	R	225.0	10	true	
AG6BFS	A	G	6	B	F	S	700.0	10	true	
AG6BGF	A	G	6	B	G	F	196.0	1	true	
AG6BGG	A	G	6	B	G	G	884.0	1	true	
AG6BGH	A	G	6	B	G	H	106.0	3	true	
AG6BGI	A	G	6	B	G	I	186.0	3	true	
AG6BGJ	A	G	6	B	G	J	498.0	3	true	
AG6BGK	A	G	6	B	G	K	3573.0	3	true	
AG6BGN	A	G	6	B	G	N	258.0	6	true	
AG6BGO	A	G	6	B	G	O	5847.0	6	true	
AG6BHF	A	G	6	B	H	F	243.0	1	true	
AG6BHG	A	G	6	B	H	G	137.0	1	true	
AG6BHI	A	G	6	B	H	I	218.0	3	true	
AG6BHJ	A	G	6	B	H	J	178.0	3	true	
AG6BHK	A	G	6	B	H	K	416.0	3	true	
AG6BHM	A	G	6	B	H	M	258.0	6	true	
AG6BHN	A	G	6	B	H	N	664.0	6	true	
AG6BHO	A	G	6	B	H	O	3596.0	6	true	
AG6BHQ	A	G	6	B	H	Q	44.0	10	true	
AG6BHS	A	G	6	B	H	S	213.0	10	true	
AG6BIG	A	G	6	B	I	G	65.0	1	true	
AG6BII	A	G	6	B	I	I	60.0	3	true	
AG6BIK	A	G	6	B	I	K	290.0	3	true	
AG6BIO	A	G	6	B	I	O	941.0	6	true	
AG6GCF	A	G	6	G	C	F	44.0	1	true	
AG6GDF	A	G	6	G	D	F	3524.0	1	true	
AG6GDH	A	G	6	G	D	H	411.0	3	true	
AG6GDI	A	G	6	G	D	I	338.0	3	true	
AG6GDJ	A	G	6	G	D	J	372.0	3	true	
AG6GDK	A	G	6	G	D	K	178.0	3	true	
AG6GDL	A	G	6	G	D	L	154.0	6	true	
AG6GDM	A	G	6	G	D	M	416.0	6	true	
AG6GDN	A	G	6	G	D	N	975.0	6	true	
AG6GDO	A	G	6	G	D	O	1378.0	6	true	
AG6GDS	A	G	6	G	D	S	294.0	10	true	
AG6GEG	A	G	6	G	E	G	119.0	1	true	
AG6GEJ	A	G	6	G	E	J	141.0	3	true	
AG6GEK	A	G	6	G	E	K	439.0	3	true	
AG6GEO	A	G	6	G	E	O	355.0	6	true	
AG6GFI	A	G	6	G	F	I	167.0	3	true	
AG6GFJ	A	G	6	G	F	J	179.0	3	true	
AG6GFK	A	G	6	G	F	K	217.0	3	true	
AG6GFM	A	G	6	G	F	M	149.0	6	true	
AG6GFN	A	G	6	G	F	N	316.0	6	true	
AG6GFO	A	G	6	G	F	O	674.0	6	true	
AG6GGG	A	G	6	G	G	G	700.0	1	true	
AG6GGH	A	G	6	G	G	H	206.0	3	true	
AG6GGJ	A	G	6	G	G	J	240.0	3	true	
AG6GGK	A	G	6	G	G	K	1192.0	3	true	
AG6GGO	A	G	6	G	G	O	387.0	6	true	
AG6GHF	A	G	6	G	H	F	2172.0	1	true	
AG6GHH	A	G	6	G	H	H	122.0	3	true	
AG6GHI	A	G	6	G	H	I	180.0	3	true	
AG6GHJ	A	G	6	G	H	J	134.0	3	true	
AG6GHK	A	G	6	G	H	K	160.0	3	true	
AG6GHM	A	G	6	G	H	M	204.0	6	true	
AG6GHN	A	G	6	G	H	N	249.0	6	true	
AG6GHO	A	G	6	G	H	O	315.0	6	true	
AG6GHS	A	G	6	G	H	S	127.0	10	true	
AG6GIF	A	G	6	G	I	F	272.0	1	true	
AG6GII	A	G	6	G	I	I	71.0	3	true	
AG6GIK	A	G	6	G	I	K	364.0	3	true	
AG6GIO	A	G	6	G	I	O	725.0	6	true	
AG6LDF	A	G	6	L	D	F	274.0	1	true	
AG6LDG	A	G	6	L	D	G	169.0	1	true	
AG6LDH	A	G	6	L	D	H	148.0	3	true	
AG6LDI	A	G	6	L	D	I	318.0	3	true	
AG6LDJ	A	G	6	L	D	J	344.0	3	true	
AG6LDK	A	G	6	L	D	K	757.0	3	true	
AG6LDM	A	G	6	L	D	M	419.0	6	true	
AG6LDN	A	G	6	L	D	N	1013.0	6	true	
AG6LDO	A	G	6	L	D	O	3855.0	6	true	
AG6LDS	A	G	6	L	D	S	258.0	10	true	
AG6LEG	A	G	6	L	E	G	253.0	1	true	
AG6LEI	A	G	6	L	E	I	110.0	3	true	
AG6LEJ	A	G	6	L	E	J	165.0	3	true	
AG6LEK	A	G	6	L	E	K	1032.0	3	true	
AG6LEN	A	G	6	L	E	N	119.0	6	true	
AG6LEO	A	G	6	L	E	O	1320.0	6	true	
AG6LFG	A	G	6	L	F	G	368.0	1	true	
AG6LFH	A	G	6	L	F	H	275.0	3	true	
AG6LFI	A	G	6	L	F	I	304.0	3	true	
AG6LFJ	A	G	6	L	F	J	410.0	3	true	
AG6LFK	A	G	6	L	F	K	1274.0	3	true	
AG6LFL	A	G	6	L	F	L	117.0	6	true	
AG6LFM	A	G	6	L	F	M	416.0	6	true	
AG6LFN	A	G	6	L	F	N	1335.0	6	true	
AG6LFO	A	G	6	L	F	O	6259.0	6	true	
AG6LFR	A	G	6	L	F	R	318.0	10	true	
AG6LFS	A	G	6	L	F	S	640.0	10	true	
AG6LGF	A	G	6	L	G	F	318.0	1	true	
AG6LGG	A	G	6	L	G	G	4162.0	1	true	
AG6LGH	A	G	6	L	G	H	109.0	3	true	
AG6LGI	A	G	6	L	G	I	200.0	3	true	
AG6LGJ	A	G	6	L	G	J	730.0	3	true	
AG6LGK	A	G	6	L	G	K	11581.0	3	true	
AG6LGN	A	G	6	L	G	N	403.0	6	true	
AG6LGO	A	G	6	L	G	O	12909.0	6	true	
AG6LGS	A	G	6	L	G	S	116.0	10	true	
AG6LHF	A	G	6	L	H	F	431.0	1	true	
AG6LHI	A	G	6	L	H	I	155.0	3	true	
AG6LHK	A	G	6	L	H	K	365.0	3	true	
AG6LHM	A	G	6	L	H	M	187.0	6	true	
AG6LHN	A	G	6	L	H	N	388.0	6	true	
AG6LHO	A	G	6	L	H	O	3814.0	6	true	
AG6LIG	A	G	6	L	I	G	123.0	1	true	
AG6LII	A	G	6	L	I	I	71.0	3	true	
AG6LIK	A	G	6	L	I	K	527.0	3	true	
AG6LIM	A	G	6	L	I	M	41.0	6	true	
AG6LIO	A	G	6	L	I	O	1629.0	6	true	
AG6OCI	A	G	6	O	C	I	54.0	3	true	
AG6ODF	A	G	6	O	D	F	11471.0	1	true	
AG6ODG	A	G	6	O	D	G	165.0	1	true	
AG6ODH	A	G	6	O	D	H	438.0	3	true	
AG6ODI	A	G	6	O	D	I	519.0	3	true	
AG6ODJ	A	G	6	O	D	J	609.0	3	true	
AG6ODK	A	G	6	O	D	K	805.0	3	true	
AG6ODL	A	G	6	O	D	L	218.0	6	true	
AG6ODM	A	G	6	O	D	M	628.0	6	true	
AG6ODN	A	G	6	O	D	N	1797.0	6	true	
AG6ODO	A	G	6	O	D	O	2302.0	6	true	
AG6ODR	A	G	6	O	D	R	160.0	10	true	
AG6ODS	A	G	6	O	D	S	128.0	10	true	
AG6OEG	A	G	6	O	E	G	238.0	1	true	
AG6OEH	A	G	6	O	E	H	149.0	3	true	
AG6OEI	A	G	6	O	E	I	111.0	3	true	
AG6OEJ	A	G	6	O	E	J	240.0	3	true	
AG6OEK	A	G	6	O	E	K	523.0	3	true	
AG6OEM	A	G	6	O	E	M	172.0	6	true	
AG6OEN	A	G	6	O	E	N	222.0	6	true	
AG6OEO	A	G	6	O	E	O	306.0	6	true	
AG6OFG	A	G	6	O	F	G	218.0	1	true	
AG6OFH	A	G	6	O	F	H	173.0	3	true	
AG6OFI	A	G	6	O	F	I	163.0	3	true	
AG6OFJ	A	G	6	O	F	J	233.0	3	true	
AG6OFK	A	G	6	O	F	K	646.0	3	true	
AG6OFM	A	G	6	O	F	M	221.0	6	true	
AG6OFN	A	G	6	O	F	N	475.0	6	true	
AG6OFO	A	G	6	O	F	O	1316.0	6	true	
AG6OFR	A	G	6	O	F	R	176.0	10	true	
AG6OGF	A	G	6	O	G	F	1738.0	1	true	
AG6OGG	A	G	6	O	G	G	1941.0	1	true	
AG6OGH	A	G	6	O	G	H	250.0	3	true	
AG6OGI	A	G	6	O	G	I	401.0	3	true	
AG6OGJ	A	G	6	O	G	J	1683.0	3	true	
AG6OGK	A	G	6	O	G	K	4328.0	3	true	
AG6OGM	A	G	6	O	G	M	150.0	6	true	
AG6OGN	A	G	6	O	G	N	197.0	6	true	
AG6OGO	A	G	6	O	G	O	1217.0	6	true	
AG6OHF	A	G	6	O	H	F	4781.0	1	true	
AG6OHI	A	G	6	O	H	I	217.0	3	true	
AG6OHK	A	G	6	O	H	K	213.0	3	true	
AG6OHM	A	G	6	O	H	M	120.0	6	true	
AG6OHN	A	G	6	O	H	N	453.0	6	true	
AG6OHO	A	G	6	O	H	O	415.0	6	true	
AG6OIF	A	G	6	O	I	F	146.0	1	true	
AG6OIK	A	G	6	O	I	K	203.0	3	true	
AG6OIM	A	G	6	O	I	M	55.0	6	true	
AG6OIO	A	G	6	O	I	O	740.0	6	true	
AG6UDF	A	G	6	U	D	F	125.0	1	true	
AG6UDG	A	G	6	U	D	G	140.0	1	true	
AG6UDI	A	G	6	U	D	I	134.0	3	true	
AG6UDJ	A	G	6	U	D	J	114.0	3	true	
AG6UDK	A	G	6	U	D	K	272.0	3	true	
AG6UDL	A	G	6	U	D	L	152.0	6	true	
AG6UDM	A	G	6	U	D	M	659.0	6	true	
AG6UDN	A	G	6	U	D	N	1365.0	6	true	
AG6UDO	A	G	6	U	D	O	981.0	6	true	
AG6UDR	A	G	6	U	D	R	184.0	10	true	
AG6UEK	A	G	6	U	E	K	125.0	3	true	
AG6UEM	A	G	6	U	E	M	205.0	6	true	
AG6UEN	A	G	6	U	E	N	191.0	6	true	
AG6UEO	A	G	6	U	E	O	108.0	6	true	
AG6UFK	A	G	6	U	F	K	488.0	3	true	
AG6UFM	A	G	6	U	F	M	529.0	6	true	
AG6UFN	A	G	6	U	F	N	1275.0	6	true	
AG6UFO	A	G	6	U	F	O	990.0	6	true	
AG6UFR	A	G	6	U	F	R	227.0	10	true	
AG6UGG	A	G	6	U	G	G	265.0	1	true	
AG6UGI	A	G	6	U	G	I	42.0	3	true	
AG6UGK	A	G	6	U	G	K	1000.0	3	true	
AG6UGL	A	G	6	U	G	L	235.0	6	true	
AG6UGM	A	G	6	U	G	M	250.0	6	true	
AG6UGN	A	G	6	U	G	N	623.0	6	true	
AG6UGO	A	G	6	U	G	O	619.0	6	true	
AG6UHN	A	G	6	U	H	N	302.0	6	true	
AG6UHO	A	G	6	U	H	O	140.0	6	true	
AG6WDK	A	G	6	W	D	K	265.0	3	true	
AG6WDL	A	G	6	W	D	L	109.0	6	true	
AG6WDM	A	G	6	W	D	M	327.0	6	true	
AG6WDN	A	G	6	W	D	N	818.0	6	true	
AG6WDO	A	G	6	W	D	O	545.0	6	true	
AG6WEI	A	G	6	W	E	I	57.0	3	true	
AG6WEM	A	G	6	W	E	M	191.0	6	true	
AG6WEO	A	G	6	W	E	O	214.0	6	true	
AG6WES	A	G	6	W	E	S	93.0	10	true	
AG6WFK	A	G	6	W	F	K	178.0	3	true	
AG6WFM	A	G	6	W	F	M	407.0	6	true	
AG6WFN	A	G	6	W	F	N	667.0	6	true	
AG6WFO	A	G	6	W	F	O	455.0	6	true	
AG6WGG	A	G	6	W	G	G	86.0	1	true	
AG6WGI	A	G	6	W	G	I	51.0	3	true	
AG6WGK	A	G	6	W	G	K	407.0	3	true	
AG6WGL	A	G	6	W	G	L	261.0	6	true	
AG6WGM	A	G	6	W	G	M	463.0	6	true	
AG6WGN	A	G	6	W	G	N	396.0	6	true	
AG6WGO	A	G	6	W	G	O	260.0	6	true	
AG6WGS	A	G	6	W	G	S	156.0	10	true	
AG6WIK	A	G	6	W	I	K	48.0	3	true	
AG6WIM	A	G	6	W	I	M	64.0	6	true	
AG6WIO	A	G	6	W	I	O	123.0	6	true	
BG2OBF	B	G	2	O	B	F	4909.0	1	true	
BG2OBH	B	G	2	O	B	H	1966.0	3	true	
BG2OBI	B	G	2	O	B	I	262.0	3	true	
BG2OBL	B	G	2	O	B	L	1900.0	6	true	
BG2OBM	B	G	2	O	B	M	3633.0	6	true	
BG2OBN	B	G	2	O	B	N	4350.0	6	true	
BG2OBO	B	G	2	O	B	O	396.0	6	true	
BG2OBQ	B	G	2	O	B	Q	314.0	10	true	
BG2OBR	B	G	2	O	B	R	2235.0	10	true	
BG2OBS	B	G	2	O	B	S	579.0	10	true	
BG3OBF	B	G	3	O	B	F	2505.0	1	true	
BG3OBH	B	G	3	O	B	H	324.0	3	true	
BG3OBK	B	G	3	O	B	K	51.0	3	true	
BG3OBL	B	G	3	O	B	L	582.0	6	true	
BG3OBM	B	G	3	O	B	M	1344.0	6	true	
BG3OBN	B	G	3	O	B	N	1529.0	6	true	
BG3OBQ	B	G	3	O	B	Q	172.0	10	true	
BG3OBR	B	G	3	O	B	R	521.0	10	true	
BG4OBF	B	G	4	O	B	F	7822.0	1	true	
BG4OBH	B	G	4	O	B	H	705.0	3	true	
BG4OBI	B	G	4	O	B	I	157.0	3	true	
BG4OBK	B	G	4	O	B	K	82.0	3	true	
BG4OBL	B	G	4	O	B	L	1447.0	6	true	
BG4OBM	B	G	4	O	B	M	4270.0	6	true	
BG4OBN	B	G	4	O	B	N	3799.0	6	true	
BG4OBO	B	G	4	O	B	O	267.0	6	true	
BG4OBP	B	G	4	O	B	P	102.0	10	true	
BG4OBQ	B	G	4	O	B	Q	386.0	10	true	
BG4OBR	B	G	4	O	B	R	1379.0	10	true	
BG4OBS	B	G	4	O	B	S	229.0	10	true	
BG5OBF	B	G	5	O	B	F	24560.0	1	true	
BG5OBH	B	G	5	O	B	H	2940.0	3	true	
BG5OBI	B	G	5	O	B	I	400.0	3	true	
BG5OBJ	B	G	5	O	B	J	291.0	3	true	
BG5OBL	B	G	5	O	B	L	5897.0	6	true	
BG5OBM	B	G	5	O	B	M	13148.0	6	true	
BG5OBN	B	G	5	O	B	N	10198.0	6	true	
BG5OBO	B	G	5	O	B	O	703.0	6	true	
BG5OBP	B	G	5	O	B	P	280.0	10	true	
BG5OBQ	B	G	5	O	B	Q	754.0	10	true	
BG5OBR	B	G	5	O	B	R	2582.0	10	true	
