Index	Name	Value	Reduced Cost
9430	xNG_K,R,P,R,W,S,3	848.26	 
9431	xNG_K,R,P,R,W,S,4	846.56	 
9432	xNG_K,R,P,R,W,S,5	844.87	 
9433	xNG_K,R,P,R,W,P,1	294.88	 
9434	xNG_K,R,P,R,W,P,2	294.29	 
9435	xNG_K,R,P,R,W,P,3	293.7	 
9436	xNG_K,R,P,R,W,P,4	293.11	 
9437	xNG_K,R,P,R,W,P,5	292.53	 
9438	xNG_K,R,P,R,W,M,1	1535.51	 
9439	xNG_K,R,P,R,W,M,2	1532.44	 
9440	xNG_K,R,P,R,W,M,3	1529.37	 
9441	xNG_K,R,P,R,W,M,4	1526.32	 
9442	xNG_K,R,P,R,W,M,5	1523.26	 
9443	xNG_K,R,P,R,W,L,1	2294.05	 
9444	xNG_K,R,P,R,W,L,2	2289.46	 
9445	xNG_K,R,P,R,W,L,3	2284.88	 
9446	xNG_K,R,P,R,W,L,4	2280.31	 
9447	xNG_K,R,P,R,W,L,5	2275.75	 
9448	xNG_K,R,P,R,C,S,1	431.65	 
9449	xNG_K,R,P,R,C,S,2	430.79	 
9450	xNG_K,R,P,R,C,S,3	429.93	 
9451	xNG_K,R,P,R,C,S,4	429.07	 
9452	xNG_K,R,P,R,C,S,5	428.21	 
9453	xNG_K,R,P,R,C,P,1	121.25	 
9454	xNG_K,R,P,R,C,P,2	121.01	 
9455	xNG_K,R,P,R,C,P,3	120.77	 
9456	xNG_K,R,P,R,C,P,4	120.52	 
9457	xNG_K,R,P,R,C,P,5	120.28	 
9458	xNG_K,R,P,R,C,M,1	459.78	 
9459	xNG_K,R,P,R,C,M,2	458.86	 
9460	xNG_K,R,P,R,C,M,3	457.94	 
9461	xNG_K,R,P,R,C,M,4	457.03	 
9462	xNG_K,R,P,R,C,M,5	456.11	 
9463	xNG_K,R,P,R,C,L,1	1668.4	 
9464	xNG_K,R,P,R,C,L,2	1665.06	 
9465	xNG_K,R,P,R,C,L,3	1661.73	 
9466	xNG_K,R,P,R,C,L,4	1658.41	 
9467	xNG_K,R,P,R,C,L,5	1655.09	 
9533	xNG_K,N,N,L,P,M,1	369.78	 
9534	xNG_K,N,N,L,P,M,2	369.04	 
9535	xNG_K,N,N,L,P,M,3	368.3	 
9536	xNG_K,N,N,L,P,M,4	367.57	 
9537	xNG_K,N,N,L,P,M,5	366.83	 
9558	xNG_K,N,N,L,W,S,1	1024.32	 
9559	xNG_K,N,N,L,W,S,2	1022.27	 
9560	xNG_K,N,N,L,W,S,3	1020.23	 
9561	xNG_K,N,N,L,W,S,4	1018.19	 
9562	xNG_K,N,N,L,W,S,5	1016.15	 
9563	xNG_K,N,N,L,W,P,1	584.91	 
9564	xNG_K,N,N,L,W,P,2	583.74	 
9565	xNG_K,N,N,L,W,P,3	582.57	 
9566	xNG_K,N,N,L,W,P,4	581.41	 
9567	xNG_K,N,N,L,W,P,5	580.24	 
9568	xNG_K,N,N,L,W,M,1	3447.38	 
9569	xNG_K,N,N,L,W,M,2	3440.49	 
9570	xNG_K,N,N,L,W,M,3	3433.6	 
9571	xNG_K,N,N,L,W,M,4	3426.74	 
9572	xNG_K,N,N,L,W,M,5	3419.88	 
9573	xNG_K,N,N,L,W,L,1	7298.28	 
9574	xNG_K,N,N,L,W,L,2	7283.68	 
9575	xNG_K,N,N,L,W,L,3	7269.12	 
9576	xNG_K,N,N,L,W,L,4	7254.58	 
9577	xNG_K,N,N,L,W,L,5	7240.07	 
9578	xNG_K,N,N,L,C,S,1	574.24	 
9579	xNG_K,N,N,L,C,S,2	573.09	 
9580	xNG_K,N,N,L,C,S,3	571.95	 
9581	xNG_K,N,N,L,C,S,4	570.8	 
9582	xNG_K,N,N,L,C,S,5	569.66	 
9583	xNG_K,N,N,L,C,P,1	232.8	 
9584	xNG_K,N,N,L,C,P,2	232.33	 
9585	xNG_K,N,N,L,C,P,3	231.87	 
9586	xNG_K,N,N,L,C,P,4	231.41	 
9587	xNG_K,N,N,L,C,P,5	230.94	 
9588	xNG_K,N,N,L,C,M,1	1801.29	 
9589	xNG_K,N,N,L,C,M,2	1797.69	 
9590	xNG_K,N,N,L,C,M,3	1794.09	 
9591	xNG_K,N,N,L,C,M,4	1790.5	 
9592	xNG_K,N,N,L,C,M,5	1786.92	 
9593	xNG_K,N,N,L,C,L,1	6484.45	 
9594	xNG_K,N,N,L,C,L,2	6471.48	 
9595	xNG_K,N,N,L,C,L,3	6458.54	 
9596	xNG_K,N,N,L,C,L,4	6445.62	 
9597	xNG_K,N,N,L,C,L,5	6432.73	 
9663	xNG_K,N,N,H,W,M,1	52.38	 
9664	xNG_K,N,N,H,W,M,2	52.28	 
9665	xNG_K,N,N,H,W,M,3	52.17	 
9666	xNG_K,N,N,H,W,M,4	52.07	 
9667	xNG_K,N,N,H,W,M,5	51.96	 
9723	xNG_K,N,N,C,W,S,1	860.39	 
9724	xNG_K,N,N,C,W,S,2	858.67	 
9725	xNG_K,N,N,C,W,S,3	856.95	 
9726	xNG_K,N,N,C,W,S,4	855.24	 
9727	xNG_K,N,N,C,W,S,5	853.53	 
9728	xNG_K,N,N,C,W,P,1	1236.75	 
9729	xNG_K,N,N,C,W,P,2	1234.28	 
9730	xNG_K,N,N,C,W,P,3	1231.81	 
9731	xNG_K,N,N,C,W,P,4	1229.34	 
9732	xNG_K,N,N,C,W,P,5	1226.89	 
9733	xNG_K,N,N,C,W,M,1	9443.92	 
9734	xNG_K,N,N,C,W,M,2	9425.03	 
9735	xNG_K,N,N,C,W,M,3	9406.18	 
9736	xNG_K,N,N,C,W,M,4	9387.37	 
9737	xNG_K,N,N,C,W,M,5	9368.59	 
9738	xNG_K,N,N,C,W,L,1	15896.36	 
9739	xNG_K,N,N,C,W,L,2	15864.57	 
9740	xNG_K,N,N,C,W,L,3	15832.84	 
9741	xNG_K,N,N,C,W,L,4	15801.17	 
9742	xNG_K,N,N,C,W,L,5	15769.57	 
9743	xNG_K,N,N,C,C,S,1	323.98	 
9744	xNG_K,N,N,C,C,S,2	323.33	 
9745	xNG_K,N,N,C,C,S,3	322.69	 
9746	xNG_K,N,N,C,C,S,4	322.04	 
9747	xNG_K,N,N,C,C,S,5	321.4	 
9748	xNG_K,N,N,C,C,P,1	409.34	 
9749	xNG_K,N,N,C,C,P,2	408.52	 
9750	xNG_K,N,N,C,C,P,3	407.7	 
9751	xNG_K,N,N,C,C,P,4	406.89	 
9752	xNG_K,N,N,C,C,P,5	406.08	 
9753	xNG_K,N,N,C,C,M,1	1984.62	 
9754	xNG_K,N,N,C,C,M,2	1980.65	 
9755	xNG_K,N,N,C,C,M,3	1976.69	 
9756	xNG_K,N,N,C,C,M,4	1972.74	 
9757	xNG_K,N,N,C,C,M,5	1968.79	 
9758	xNG_K,N,N,C,C,L,1	8993.84	 
9759	xNG_K,N,N,C,C,L,2	8975.85	 
9760	xNG_K,N,N,C,C,L,3	8957.9	 
9761	xNG_K,N,N,C,C,L,4	8939.98	 
9762	xNG_K,N,N,C,C,L,5	8922.1	 
9778	xNG_K,N,N,C,I,L,1	11115.1	 
9779	xNG_K,N,N,C,I,L,2	11092.87	 
9780	xNG_K,N,N,C,I,L,3	11070.69	 
9781	xNG_K,N,N,C,I,L,4	11048.55	 
9782	xNG_K,N,N,C,I,L,5	11026.45	 
9823	xNG_K,N,N,R,P,S,1	182.36	 
9824	xNG_K,N,N,R,P,S,2	182.0	 
9825	xNG_K,N,N,R,P,S,3	181.63	 
9826	xNG_K,N,N,R,P,S,4	181.27	 
9827	xNG_K,N,N,R,P,S,5	180.91	 
9848	xNG_K,N,N,R,W,P,1	420.01	 
9849	xNG_K,N,N,R,W,P,2	419.17	 
9850	xNG_K,N,N,R,W,P,3	418.33	 
9851	xNG_K,N,N,R,W,P,4	417.49	 
9852	xNG_K,N,N,R,W,P,5	416.66	 
9853	xNG_K,N,N,R,W,M,1	2146.61	 
9854	xNG_K,N,N,R,W,M,2	2142.32	 
9855	xNG_K,N,N,R,W,M,3	2138.03	 
9856	xNG_K,N,N,R,W,M,4	2133.76	 
9857	xNG_K,N,N,R,W,M,5	2129.49	 
9858	xNG_K,N,N,R,W,L,1	3120.49	 
9859	xNG_K,N,N,R,W,L,2	3114.25	 
9860	xNG_K,N,N,R,W,L,3	3108.02	 
9861	xNG_K,N,N,R,W,L,4	3101.8	 
9862	xNG_K,N,N,R,W,L,5	3095.6	 
9863	xNG_K,N,N,R,C,M,1	422.92	 
9864	xNG_K,N,N,R,C,M,2	422.07	 
9865	xNG_K,N,N,R,C,M,3	421.23	 
9866	xNG_K,N,N,R,C,M,4	420.39	 
9867	xNG_K,N,N,R,C,M,5	419.55	 
9868	xNG_K,N,N,R,C,L,1	1068.94	 
9869	xNG_K,N,N,R,C,L,2	1066.8	 
9870	xNG_K,N,N,R,C,L,3	1064.67	 
9871	xNG_K,N,N,R,C,L,4	1062.54	 
9872	xNG_K,N,N,R,C,L,5	1060.41	 
9918	xNG_K,N,O,L,W,L,1	81.48	 
9919	xNG_K,N,O,L,W,L,2	81.32	 
9920	xNG_K,N,O,L,W,L,3	81.15	 
9921	xNG_K,N,O,L,W,L,4	80.99	 
9922	xNG_K,N,O,L,W,L,5	80.83	 
9923	xNG_K,N,O,L,C,L,1	83.42	 
9924	xNG_K,N,O,L,C,L,2	83.25	 
9925	xNG_K,N,O,L,C,L,3	83.09	 
9926	xNG_K,N,O,L,C,L,4	82.92	 
9927	xNG_K,N,O,L,C,L,5	82.75	 
9933	xNG_K,N,O,H,W,L,1	250.26	 
9934	xNG_K,N,O,H,W,L,2	249.76	 
9935	xNG_K,N,O,H,W,L,3	249.26	 
9936	xNG_K,N,O,H,W,L,4	248.76	 
9937	xNG_K,N,O,H,W,L,5	248.26	 
9938	xNG_K,N,O,H,C,L,1	206.61	 
9939	xNG_K,N,O,H,C,L,2	206.2	 
9940	xNG_K,N,O,H,C,L,3	205.78	 
9941	xNG_K,N,O,H,C,L,4	205.37	 
9942	xNG_K,N,O,H,C,L,5	204.96	 
9978	xNG_K,N,O,C,D,M,1	96.03	 
9979	xNG_K,N,O,C,D,M,2	95.84	 
9980	xNG_K,N,O,C,D,M,3	95.65	 
9981	xNG_K,N,O,C,D,M,4	95.45	 
9982	xNG_K,N,O,C,D,M,5	95.26	 
9983	xNG_K,N,O,C,D,L,1	291.97	 
9984	xNG_K,N,O,C,D,L,2	291.39	 
9985	xNG_K,N,O,C,D,L,3	290.8	 
9986	xNG_K,N,O,C,D,L,4	290.22	 
9987	xNG_K,N,O,C,D,L,5	289.64	 
9988	xNG_K,N,O,C,W,M,1	244.44	 
9989	xNG_K,N,O,C,W,M,2	243.95	 
9990	xNG_K,N,O,C,W,M,3	243.46	 
9991	xNG_K,N,O,C,W,M,4	242.98	 
9992	xNG_K,N,O,C,W,M,5	242.49	 
9993	xNG_K,N,O,C,W,L,1	470.45	 
9994	xNG_K,N,O,C,W,L,2	469.51	 
9995	xNG_K,N,O,C,W,L,3	468.57	 
9996	xNG_K,N,O,C,W,L,4	467.63	 
9997	xNG_K,N,O,C,W,L,5	466.7	 
9998	xNG_K,N,O,C,C,M,1	110.58	 
9999	xNG_K,N,O,C,C,M,2	110.36	 
10000	xNG_K,N,O,C,C,M,3	110.14	 
10001	xNG_K,N,O,C,C,M,4	109.92	 
10002	xNG_K,N,O,C,C,M,5	109.7	 
10003	xNG_K,N,O,C,C,L,1	353.08	 
10004	xNG_K,N,O,C,C,L,2	352.37	 
10005	xNG_K,N,O,C,C,L,3	351.67	 
10006	xNG_K,N,O,C,C,L,4	350.97	 
10007	xNG_K,N,O,C,C,L,5	350.26	 
10038	xNG_K,N,O,R,P,S,1	76.63	 
10039	xNG_K,N,O,R,P,S,2	76.48	 
10040	xNG_K,N,O,R,P,S,3	76.32	 
10041	xNG_K,N,O,R,P,S,4	76.17	 
10042	xNG_K,N,O,R,P,S,5	76.02	 
10063	xNG_K,N,O,R,W,P,1	241.53	 
10064	xNG_K,N,O,R,W,P,2	241.05	 
10065	xNG_K,N,O,R,W,P,3	240.56	 
10066	xNG_K,N,O,R,W,P,4	240.08	 
10067	xNG_K,N,O,R,W,P,5	239.6	 
10068	xNG_K,N,O,R,W,M,1	1818.75	 
10069	xNG_K,N,O,R,W,M,2	1815.11	 
10070	xNG_K,N,O,R,W,M,3	1811.48	 
10071	xNG_K,N,O,R,W,M,4	1807.86	 
10072	xNG_K,N,O,R,W,M,5	1804.24	 
10073	xNG_K,N,O,R,W,L,1	3717.04	 
10074	xNG_K,N,O,R,W,L,2	3709.61	 
10075	xNG_K,N,O,R,W,L,3	3702.19	 
10076	xNG_K,N,O,R,W,L,4	3694.78	 
10077	xNG_K,N,O,R,W,L,5	3687.39	 
10083	xNG_K,N,O,R,C,M,1	716.83	 
10084	xNG_K,N,O,R,C,M,2	715.4	 
10085	xNG_K,N,O,R,C,M,3	713.97	 
10086	xNG_K,N,O,R,C,M,4	712.54	 
10087	xNG_K,N,O,R,C,M,5	711.11	 
10088	xNG_K,N,O,R,C,L,1	2352.25	 
10089	xNG_K,N,O,R,C,L,2	2347.55	 
10090	xNG_K,N,O,R,C,L,3	2342.85	 
10091	xNG_K,N,O,R,C,L,4	2338.16	 
10092	xNG_K,N,O,R,C,L,5	2333.49	 
10163	xNG_K,N,P,C,D,M,1	245.41	 
10164	xNG_K,N,P,C,D,M,2	244.92	 
10165	xNG_K,N,P,C,D,M,3	244.43	 
10166	xNG_K,N,P,C,D,M,4	243.94	 
10167	xNG_K,N,P,C,D,M,5	243.45	 
10178	xNG_K,N,P,C,W,M,1	346.29	 
10179	xNG_K,N,P,C,W,M,2	345.6	 
10180	xNG_K,N,P,C,W,M,3	344.91	 
10181	xNG_K,N,P,C,W,M,4	344.22	 
10182	xNG_K,N,P,C,W,M,5	343.53	 
10183	xNG_K,N,P,C,W,L,1	984.55	 
10184	xNG_K,N,P,C,W,L,2	982.58	 
10185	xNG_K,N,P,C,W,L,3	980.62	 
10186	xNG_K,N,P,C,W,L,4	978.65	 
10187	xNG_K,N,P,C,W,L,5	976.7	 
10188	xNG_K,N,P,C,C,M,1	191.09	 
10189	xNG_K,N,P,C,C,M,2	190.71	 
10190	xNG_K,N,P,C,C,M,3	190.33	 
10191	xNG_K,N,P,C,C,M,4	189.95	 
10192	xNG_K,N,P,C,C,M,5	189.57	 
10193	xNG_K,N,P,C,C,L,1	641.17	 
10194	xNG_K,N,P,C,C,L,2	639.89	 
10195	xNG_K,N,P,C,C,L,3	638.61	 
10196	xNG_K,N,P,C,C,L,4	637.33	 
10197	xNG_K,N,P,C,C,L,5	636.06	 
10233	xNG_K,N,P,R,P,S,1	80.51	 
10234	xNG_K,N,P,R,P,S,2	80.35	 
10235	xNG_K,N,P,R,P,S,3	80.19	 
10236	xNG_K,N,P,R,P,S,4	80.03	 
10237	xNG_K,N,P,R,P,S,5	79.87	 
10258	xNG_K,N,P,R,W,P,1	308.46	 
10259	xNG_K,N,P,R,W,P,2	307.84	 
10260	xNG_K,N,P,R,W,P,3	307.23	 
10261	xNG_K,N,P,R,W,P,4	306.61	 
10262	xNG_K,N,P,R,W,P,5	306.0	 
10263	xNG_K,N,P,R,W,M,1	1042.75	 
10264	xNG_K,N,P,R,W,M,2	1040.66	 
10265	xNG_K,N,P,R,W,M,3	1038.58	 
10266	xNG_K,N,P,R,W,M,4	1036.51	 
10267	xNG_K,N,P,R,W,M,5	1034.43	 
10268	xNG_K,N,P,R,W,L,1	2286.29	 
10269	xNG_K,N,P,R,W,L,2	2281.72	 
10270	xNG_K,N,P,R,W,L,3	2277.15	 
10271	xNG_K,N,P,R,W,L,4	2272.6	 
10272	xNG_K,N,P,R,W,L,5	2268.05	 
10273	xNG_K,N,P,R,C,M,1	368.6	 
10274	xNG_K,N,P,R,C,M,2	367.86	 
10275	xNG_K,N,P,R,C,M,3	367.13	 
10276	xNG_K,N,P,R,C,M,4	366.39	 
10277	xNG_K,N,P,R,C,M,5	365.66	 
10278	xNG_K,N,P,R,C,L,1	893.37	 
10279	xNG_K,N,P,R,C,L,2	891.58	 
10280	xNG_K,N,P,R,C,L,3	889.8	 
10281	xNG_K,N,P,R,C,L,4	888.02	 
10282	xNG_K,N,P,R,C,L,5	886.24	 
10328	xNG_K,N,S,L,W,M,1	64.99	 
10329	xNG_K,N,S,L,W,M,2	64.86	 
10330	xNG_K,N,S,L,W,M,3	64.73	 
10331	xNG_K,N,S,L,W,M,4	64.6	 
10332	xNG_K,N,S,L,W,M,5	64.47	 
10338	xNG_K,N,S,L,C,L,1	177.51	 
10339	xNG_K,N,S,L,C,L,2	177.15	 
10340	xNG_K,N,S,L,C,L,3	176.8	 
10341	xNG_K,N,S,L,C,L,4	176.45	 
10342	xNG_K,N,S,L,C,L,5	176.09	 
10363	xNG_K,N,S,H,W,L,1	561.63	 
10364	xNG_K,N,S,H,W,L,2	560.51	 
10365	xNG_K,N,S,H,W,L,3	559.39	 
10366	xNG_K,N,S,H,W,L,4	558.27	 
10367	xNG_K,N,S,H,W,L,5	557.15	 
10373	xNG_K,N,S,H,C,L,1	812.86	 
10374	xNG_K,N,S,H,C,L,2	811.23	 
10375	xNG_K,N,S,H,C,L,3	809.61	 
10376	xNG_K,N,S,H,C,L,4	807.99	 
10377	xNG_K,N,S,H,C,L,5	806.38	 
10418	xNG_K,N,S,C,D,M,1	169.75	 
10419	xNG_K,N,S,C,D,M,2	169.41	 
10420	xNG_K,N,S,C,D,M,3	169.07	 
10421	xNG_K,N,S,C,D,M,4	168.73	 
10422	xNG_K,N,S,C,D,M,5	168.4	 
10428	xNG_K,N,S,C,W,M,1	330.77	 
10429	xNG_K,N,S,C,W,M,2	330.11	 
10430	xNG_K,N,S,C,W,M,3	329.45	 
10431	xNG_K,N,S,C,W,M,4	328.79	 
10432	xNG_K,N,S,C,W,M,5	328.13	 
10433	xNG_K,N,S,C,W,L,1	747.87	 
10434	xNG_K,N,S,C,W,L,2	746.37	 
10435	xNG_K,N,S,C,W,L,3	744.88	 
10436	xNG_K,N,S,C,W,L,4	743.39	 
10437	xNG_K,N,S,C,W,L,5	741.9	 
10438	xNG_K,N,S,C,C,M,1	163.93	 
10439	xNG_K,N,S,C,C,M,2	163.6	 
10440	xNG_K,N,S,C,C,M,3	163.27	 
10441	xNG_K,N,S,C,C,M,4	162.95	 
10442	xNG_K,N,S,C,C,M,5	162.62	 
10443	xNG_K,N,S,C,C,L,1	453.96	 
10444	xNG_K,N,S,C,C,L,2	453.05	 
10445	xNG_K,N,S,C,C,L,3	452.15	 
10446	xNG_K,N,S,C,C,L,4	451.24	 
10447	xNG_K,N,S,C,C,L,5	450.34	 
10498	xNG_K,N,S,R,D,S,1	105.73	 
10499	xNG_K,N,S,R,D,S,2	105.52	 
10500	xNG_K,N,S,R,D,S,3	105.31	 
10501	xNG_K,N,S,R,D,S,4	105.1	 
10502	xNG_K,N,S,R,D,S,5	104.89	 
10513	xNG_K,N,S,R,W,S,1	421.95	 
10514	xNG_K,N,S,R,W,S,2	421.11	 
10515	xNG_K,N,S,R,W,S,3	420.26	 
10516	xNG_K,N,S,R,W,S,4	419.42	 
10517	xNG_K,N,S,R,W,S,5	418.58	 
10518	xNG_K,N,S,R,W,P,1	1638.33	 
10519	xNG_K,N,S,R,W,P,2	1635.05	 
10520	xNG_K,N,S,R,W,P,3	1631.78	 
10521	xNG_K,N,S,R,W,P,4	1628.52	 
10522	xNG_K,N,S,R,W,P,5	1625.26	 
10523	xNG_K,N,S,R,W,M,1	6983.03	 
10524	xNG_K,N,S,R,W,M,2	6969.06	 
10525	xNG_K,N,S,R,W,M,3	6955.13	 
10526	xNG_K,N,S,R,W,M,4	6941.22	 
10527	xNG_K,N,S,R,W,M,5	6927.33	 
10528	xNG_K,N,S,R,W,L,1	10930.93	 
10529	xNG_K,N,S,R,W,L,2	10909.07	 
10530	xNG_K,N,S,R,W,L,3	10887.25	 
10531	xNG_K,N,S,R,W,L,4	10865.48	 
10532	xNG_K,N,S,R,W,L,5	10843.74	 
10533	xNG_K,N,S,R,C,S,1	129.01	 
10534	xNG_K,N,S,R,C,S,2	128.75	 
10535	xNG_K,N,S,R,C,S,3	128.49	 
10536	xNG_K,N,S,R,C,S,4	128.24	 
10537	xNG_K,N,S,R,C,S,5	127.98	 
10538	xNG_K,N,S,R,C,P,1	206.61	 
10539	xNG_K,N,S,R,C,P,2	206.2	 
10540	xNG_K,N,S,R,C,P,3	205.78	 
10541	xNG_K,N,S,R,C,P,4	205.37	 
10542	xNG_K,N,S,R,C,P,5	204.96	 
10543	xNG_K,N,S,R,C,M,1	2388.14	 
10544	xNG_K,N,S,R,C,M,2	2383.36	 
10545	xNG_K,N,S,R,C,M,3	2378.6	 
10546	xNG_K,N,S,R,C,M,4	2373.84	 
10547	xNG_K,N,S,R,C,M,5	2369.09	 
10548	xNG_K,N,S,R,C,L,1	6678.45	 
10549	xNG_K,N,S,R,C,L,2	6665.09	 
10550	xNG_K,N,S,R,C,L,3	6651.76	 
10551	xNG_K,N,S,R,C,L,4	6638.46	 
10552	xNG_K,N,S,R,C,L,5	6625.18	 
10618	xNG_R,R,N,L,W,P,1	950.6	 
10619	xNG_R,R,N,L,W,P,2	948.7	 
10620	xNG_R,R,N,L,W,P,3	946.8	 
10621	xNG_R,R,N,L,W,P,4	944.91	 
10622	xNG_R,R,N,L,W,P,5	943.02	 
10623	xNG_R,R,N,L,W,M,1	989.4	 
10624	xNG_R,R,N,L,W,M,2	987.42	 
10625	xNG_R,R,N,L,W,M,3	985.45	 
10626	xNG_R,R,N,L,W,M,4	983.48	 
10627	xNG_R,R,N,L,W,M,5	981.51	 
10628	xNG_R,R,N,L,W,L,1	3960.51	 
10629	xNG_R,R,N,L,W,L,2	3952.59	 
10630	xNG_R,R,N,L,W,L,3	3944.68	 
10631	xNG_R,R,N,L,W,L,4	3936.79	 
10632	xNG_R,R,N,L,W,L,5	3928.92	 
10648	xNG_R,R,N,L,C,L,1	2645.19	 
10649	xNG_R,R,N,L,C,L,2	2639.9	 
10650	xNG_R,R,N,L,C,L,3	2634.62	 
10651	xNG_R,R,N,L,C,L,4	2629.35	 
10652	xNG_R,R,N,L,C,L,5	2624.09	 
10708	xNG_R,R,N,H,W,P,1	427.77	 
10709	xNG_R,R,N,H,W,P,2	426.91	 
10710	xNG_R,R,N,H,W,P,3	426.06	 
10711	xNG_R,R,N,H,W,P,4	425.21	 
10712	xNG_R,R,N,H,W,P,5	424.36	 
10713	xNG_R,R,N,H,W,M,1	531.56	 
10714	xNG_R,R,N,H,W,M,2	530.5	 
10715	xNG_R,R,N,H,W,M,3	529.44	 
10716	xNG_R,R,N,H,W,M,4	528.38	 
10717	xNG_R,R,N,H,W,M,5	527.32	 
10718	xNG_R,R,N,H,W,L,1	1859.49	 
10719	xNG_R,R,N,H,W,L,2	1855.77	 
10720	xNG_R,R,N,H,W,L,3	1852.06	 
10721	xNG_R,R,N,H,W,L,4	1848.36	 
10722	xNG_R,R,N,H,W,L,5	1844.66	 
10733	xNG_R,R,N,H,C,L,1	1412.32	 
10734	xNG_R,R,N,H,C,L,2	1409.5	 
10735	xNG_R,R,N,H,C,L,3	1406.68	 
10736	xNG_R,R,N,H,C,L,4	1403.86	 
10737	xNG_R,R,N,H,C,L,5	1401.06	 
10778	xNG_R,R,N,C,W,P,1	455.9	 
10779	xNG_R,R,N,C,W,P,2	454.99	 
10780	xNG_R,R,N,C,W,P,3	454.08	 
10781	xNG_R,R,N,C,W,P,4	453.17	 
10782	xNG_R,R,N,C,W,P,5	452.26	 
10783	xNG_R,R,N,C,W,M,1	280.33	 
10784	xNG_R,R,N,C,W,M,2	279.77	 
10785	xNG_R,R,N,C,W,M,3	279.21	 
10786	xNG_R,R,N,C,W,M,4	278.65	 
10787	xNG_R,R,N,C,W,M,5	278.09	 
10788	xNG_R,R,N,C,W,L,1	1374.49	 
10789	xNG_R,R,N,C,W,L,2	1371.74	 
10790	xNG_R,R,N,C,W,L,3	1369.0	 
10791	xNG_R,R,N,C,W,L,4	1366.26	 
10792	xNG_R,R,N,C,W,L,5	1363.53	 
10798	xNG_R,R,N,C,C,L,1	974.85	 
10799	xNG_R,R,N,C,C,L,2	972.9	 
10800	xNG_R,R,N,C,C,L,3	970.95	 
10801	xNG_R,R,N,C,C,L,4	969.01	 
10802	xNG_R,R,N,C,C,L,5	967.07	 
10863	xNG_R,R,N,R,W,L,1	425.83	 
10864	xNG_R,R,N,R,W,L,2	424.98	 
10865	xNG_R,R,N,R,W,L,3	424.13	 
10866	xNG_R,R,N,R,W,L,4	423.28	 
10867	xNG_R,R,N,R,W,L,5	422.43	 
10868	xNG_R,R,N,R,C,L,1	540.29	 
10869	xNG_R,R,N,R,C,L,2	539.21	 
10870	xNG_R,R,N,R,C,L,3	538.13	 
10871	xNG_R,R,N,R,C,L,4	537.05	 
10872	xNG_R,R,N,R,C,L,5	535.98	 
10908	xNG_R,R,O,L,W,P,1	92.15	 
10909	xNG_R,R,O,L,W,P,2	91.97	 
10910	xNG_R,R,O,L,W,P,3	91.78	 
10911	xNG_R,R,O,L,W,P,4	91.6	 
10912	xNG_R,R,O,L,W,P,5	91.42	 
10918	xNG_R,R,O,L,W,L,1	533.5	 
10919	xNG_R,R,O,L,W,L,2	532.43	 
10920	xNG_R,R,O,L,W,L,3	531.37	 
10921	xNG_R,R,O,L,W,L,4	530.31	 
10922	xNG_R,R,O,L,W,L,5	529.24	 
10923	xNG_R,R,O,L,C,P,1	69.84	 
10924	xNG_R,R,O,L,C,P,2	69.7	 
10925	xNG_R,R,O,L,C,P,3	69.56	 
10926	xNG_R,R,O,L,C,P,4	69.42	 
10927	xNG_R,R,O,L,C,P,5	69.28	 
10928	xNG_R,R,O,L,C,L,1	301.67	 
10929	xNG_R,R,O,L,C,L,2	301.07	 
10930	xNG_R,R,O,L,C,L,3	300.46	 
10931	xNG_R,R,O,L,C,L,4	299.86	 
10932	xNG_R,R,O,L,C,L,5	299.26	 
10978	xNG_R,R,O,H,W,P,1	178.48	 
10979	xNG_R,R,O,H,W,P,2	178.12	 
10980	xNG_R,R,O,H,W,P,3	177.77	 
10981	xNG_R,R,O,H,W,P,4	177.41	 
10982	xNG_R,R,O,H,W,P,5	177.06	 
10983	xNG_R,R,O,H,W,M,1	271.6	 
10984	xNG_R,R,O,H,W,M,2	271.06	 
10985	xNG_R,R,O,H,W,M,3	270.51	 
10986	xNG_R,R,O,H,W,M,4	269.97	 
10987	xNG_R,R,O,H,W,M,5	269.43	 
10988	xNG_R,R,O,H,W,L,1	1918.66	 
10989	xNG_R,R,O,H,W,L,2	1914.82	 
10990	xNG_R,R,O,H,W,L,3	1910.99	 
10991	xNG_R,R,O,H,W,L,4	1907.17	 
10992	xNG_R,R,O,H,W,L,5	1903.36	 
11003	xNG_R,R,O,H,C,L,1	1303.68	 
11004	xNG_R,R,O,H,C,L,2	1301.07	 
11005	xNG_R,R,O,H,C,L,3	1298.47	 
11006	xNG_R,R,O,H,C,L,4	1295.87	 
11007	xNG_R,R,O,H,C,L,5	1293.28	 
11108	xNG_R,R,O,R,W,L,1	540.29	 
11109	xNG_R,R,O,R,W,L,2	539.21	 
11110	xNG_R,R,O,R,W,L,3	538.13	 
11111	xNG_R,R,O,R,W,L,4	537.05	 
11112	xNG_R,R,O,R,W,L,5	535.98	 
11113	xNG_R,R,O,R,C,L,1	372.48	 
11114	xNG_R,R,O,R,C,L,2	371.74	 
11115	xNG_R,R,O,R,C,L,3	370.99	 
11116	xNG_R,R,O,R,C,L,4	370.25	 
11117	xNG_R,R,O,R,C,L,5	369.51	 
11178	xNG_R,R,P,L,W,L,1	394.79	 
11179	xNG_R,R,P,L,W,L,2	394.0	 
11180	xNG_R,R,P,L,W,L,3	393.21	 
