strata_id	layer1	layer2	layer3	layer4	layer5	layer6	acres	ageclass	model_strata	
Al1BFL	A	l	1	B	F	L	423.0	6	true	
Al1BFM	A	l	1	B	F	M	2231.0	6	true	
Al1BFN	A	l	1	B	F	N	8244.0	6	true	
Al1BFO	A	l	1	B	F	O	35225.0	6	true	
Al1BFR	A	l	1	B	F	R	600.0	10	true	
Al1BFS	A	l	1	B	F	S	1346.0	10	true	
Al1BGF	A	l	1	B	G	F	8010.0	1	true	
Al1BGG	A	l	1	B	G	G	4170.0	1	true	
Al1BGH	A	l	1	B	G	H	650.0	3	true	
Al1BGI	A	l	1	B	G	I	2305.0	3	true	
Al1BGJ	A	l	1	B	G	J	4568.0	3	true	
Al1BGK	A	l	1	B	G	K	17760.0	3	true	
Al1BGM	A	l	1	B	G	M	650.0	6	true	
Al1BGN	A	l	1	B	G	N	4473.0	6	true	
Al1BGO	A	l	1	B	G	O	64811.0	6	true	
Al1BHF	A	l	1	B	H	F	3158.0	1	true	
Al1BHH	A	l	1	B	H	H	1298.0	3	true	
Al1BHI	A	l	1	B	H	I	1569.0	3	true	
Al1BHJ	A	l	1	B	H	J	1030.0	3	true	
Al1BHK	A	l	1	B	H	K	1346.0	3	true	
Al1BHL	A	l	1	B	H	L	515.0	6	true	
Al1BHM	A	l	1	B	H	M	2585.0	6	true	
Al1BHN	A	l	1	B	H	N	10947.0	6	true	
Al1BHO	A	l	1	B	H	O	47906.0	6	true	
Al1BHQ	A	l	1	B	H	Q	188.0	10	true	
Al1BHR	A	l	1	B	H	R	594.0	10	true	
Al1BHS	A	l	1	B	H	S	1408.0	10	true	
Al1BIF	A	l	1	B	I	F	2869.0	1	true	
Al1BIG	A	l	1	B	I	G	524.0	1	true	
Al1BIH	A	l	1	B	I	H	1392.0	3	true	
Al1BII	A	l	1	B	I	I	2019.0	3	true	
Al1BIJ	A	l	1	B	I	J	2497.0	3	true	
Al1BIK	A	l	1	B	I	K	7458.0	3	true	
Al1BIL	A	l	1	B	I	L	409.0	6	true	
Al1BIM	A	l	1	B	I	M	2215.0	6	true	
Al1BIN	A	l	1	B	I	N	7492.0	6	true	
Al1BIO	A	l	1	B	I	O	42280.0	6	true	
Al1BIQ	A	l	1	B	I	Q	38.0	10	true	
Al1BIR	A	l	1	B	I	R	103.0	10	true	
Al1BIS	A	l	1	B	I	S	275.0	10	true	
Al1GDF	A	l	1	G	D	F	13129.0	1	true	
Al1GDH	A	l	1	G	D	H	675.0	3	true	
Al1GDI	A	l	1	G	D	I	497.0	3	true	
Al1GDJ	A	l	1	G	D	J	242.0	3	true	
Al1GDK	A	l	1	G	D	K	470.0	3	true	
Al1GDL	A	l	1	G	D	L	106.0	6	true	
Al1GDM	A	l	1	G	D	M	911.0	6	true	
Al1GDN	A	l	1	G	D	N	1876.0	6	true	
Al1GDO	A	l	1	G	D	O	6268.0	6	true	
Al1GDR	A	l	1	G	D	R	149.0	10	true	
Al1GDS	A	l	1	G	D	S	144.0	10	true	
Al1GEG	A	l	1	G	E	G	59.0	1	true	
Al1GEI	A	l	1	G	E	I	156.0	3	true	
Al1GEJ	A	l	1	G	E	J	181.0	3	true	
Al1GEK	A	l	1	G	E	K	864.0	3	true	
Al1GEM	A	l	1	G	E	M	159.0	6	true	
Al1GEN	A	l	1	G	E	N	199.0	6	true	
Al1GEO	A	l	1	G	E	O	2029.0	6	true	
Al1GFG	A	l	1	G	F	G	101.0	1	true	
Al1GFH	A	l	1	G	F	H	332.0	3	true	
Al1GFI	A	l	1	G	F	I	359.0	3	true	
Al1GFJ	A	l	1	G	F	J	270.0	3	true	
Al1GFK	A	l	1	G	F	K	433.0	3	true	
Al1GFM	A	l	1	G	F	M	503.0	6	true	
Al1GFN	A	l	1	G	F	N	1621.0	6	true	
Al1GFO	A	l	1	G	F	O	7861.0	6	true	
Al1GFR	A	l	1	G	F	R	115.0	10	true	
Al1GFS	A	l	1	G	F	S	183.0	10	true	
Al1GGF	A	l	1	G	G	F	293.0	1	true	
Al1GGH	A	l	1	G	G	H	176.0	3	true	
Al1GGI	A	l	1	G	G	I	160.0	3	true	
Al1GGJ	A	l	1	G	G	J	325.0	3	true	
Al1GGK	A	l	1	G	G	K	2104.0	3	true	
Al1GGL	A	l	1	G	G	L	170.0	6	true	
Al1GGM	A	l	1	G	G	M	236.0	6	true	
Al1GGN	A	l	1	G	G	N	527.0	6	true	
Al1GGO	A	l	1	G	G	O	4623.0	6	true	
Al1GHF	A	l	1	G	H	F	35062.0	1	true	
Al1GHH	A	l	1	G	H	H	1850.0	3	true	
Al1GHI	A	l	1	G	H	I	2769.0	3	true	
Al1GHJ	A	l	1	G	H	J	1706.0	3	true	
Al1GHK	A	l	1	G	H	K	1062.0	3	true	
Al1GHL	A	l	1	G	H	L	440.0	6	true	
Al1GHM	A	l	1	G	H	M	3201.0	6	true	
Al1GHN	A	l	1	G	H	N	7961.0	6	true	
Al1GHO	A	l	1	G	H	O	15358.0	6	true	
Al1GHQ	A	l	1	G	H	Q	49.0	10	true	
Al1GHR	A	l	1	G	H	R	129.0	10	true	
Al1GHS	A	l	1	G	H	S	274.0	10	true	
Al1GIF	A	l	1	G	I	F	18519.0	1	true	
Al1GIG	A	l	1	G	I	G	136.0	1	true	
Al1GIH	A	l	1	G	I	H	15607.0	3	true	
Al1GII	A	l	1	G	I	I	19739.0	3	true	
Al1GIJ	A	l	1	G	I	J	14710.0	3	true	
Al1GIK	A	l	1	G	I	K	8690.0	3	true	
Al1GIL	A	l	1	G	I	L	2090.0	6	true	
Al1GIM	A	l	1	G	I	M	10891.0	6	true	
Al1GIN	A	l	1	G	I	N	29581.0	6	true	
Al1GIO	A	l	1	G	I	O	49166.0	6	true	
Al1GIR	A	l	1	G	I	R	276.0	10	true	
Al1GIS	A	l	1	G	I	S	518.0	10	true	
Al1LDI	A	l	1	L	D	I	123.0	3	true	
Al1LDM	A	l	1	L	D	M	93.0	6	true	
Al1LDN	A	l	1	L	D	N	396.0	6	true	
Al1LDO	A	l	1	L	D	O	739.0	6	true	
Al1LDS	A	l	1	L	D	S	73.0	10	true	
Al1LEK	A	l	1	L	E	K	98.0	3	true	
Al1LEO	A	l	1	L	E	O	405.0	6	true	
Al1LFH	A	l	1	L	F	H	216.0	3	true	
Al1LFK	A	l	1	L	F	K	284.0	3	true	
Al1LFM	A	l	1	L	F	M	234.0	6	true	
Al1LFN	A	l	1	L	F	N	658.0	6	true	
Al1LFO	A	l	1	L	F	O	1944.0	6	true	
Al1LFS	A	l	1	L	F	S	181.0	10	true	
Al1LGG	A	l	1	L	G	G	57.0	1	true	
Al1LGK	A	l	1	L	G	K	582.0	3	true	
Al1LGM	A	l	1	L	G	M	105.0	6	true	
Al1LGN	A	l	1	L	G	N	183.0	6	true	
Al1LGO	A	l	1	L	G	O	1976.0	6	true	
Al1LHF	A	l	1	L	H	F	105.0	1	true	
Al1LHI	A	l	1	L	H	I	182.0	3	true	
Al1LHM	A	l	1	L	H	M	217.0	6	true	
Al1LHN	A	l	1	L	H	N	895.0	6	true	
Al1LHO	A	l	1	L	H	O	3343.0	6	true	
Al1LHQ	A	l	1	L	H	Q	61.0	10	true	
Al1LHS	A	l	1	L	H	S	227.0	10	true	
Al1LII	A	l	1	L	I	I	44.0	3	true	
Al1LIK	A	l	1	L	I	K	156.0	3	true	
Al1LIM	A	l	1	L	I	M	115.0	6	true	
Al1LIN	A	l	1	L	I	N	130.0	6	true	
Al1LIO	A	l	1	L	I	O	923.0	6	true	
Al1ODF	A	l	1	O	D	F	464.0	1	true	
Al1ODI	A	l	1	O	D	I	87.0	3	true	
Al1ODM	A	l	1	O	D	M	102.0	6	true	
Al1ODN	A	l	1	O	D	N	197.0	6	true	
Al1ODO	A	l	1	O	D	O	342.0	6	true	
Al1OEK	A	l	1	O	E	K	66.0	3	true	
Al1OEO	A	l	1	O	E	O	125.0	6	true	
Al1OFO	A	l	1	O	F	O	421.0	6	true	
Al1OGI	A	l	1	O	G	I	107.0	3	true	
Al1OGO	A	l	1	O	G	O	175.0	6	true	
Al1OHF	A	l	1	O	H	F	1716.0	1	true	
Al1OHH	A	l	1	O	H	H	183.0	3	true	
Al1OHI	A	l	1	O	H	I	180.0	3	true	
Al1OHK	A	l	1	O	H	K	81.0	3	true	
Al1OHM	A	l	1	O	H	M	360.0	6	true	
Al1OHN	A	l	1	O	H	N	718.0	6	true	
Al1OHO	A	l	1	O	H	O	562.0	6	true	
Al1OIF	A	l	1	O	I	F	445.0	1	true	
Al1OIH	A	l	1	O	I	H	201.0	3	true	
Al1OII	A	l	1	O	I	I	192.0	3	true	
Al1OIK	A	l	1	O	I	K	157.0	3	true	
Al1OIM	A	l	1	O	I	M	296.0	6	true	
Al1OIN	A	l	1	O	I	N	583.0	6	true	
Al1OIO	A	l	1	O	I	O	924.0	6	true	
Al2BDG	A	l	2	B	D	G	219.0	1	true	
Al2BDH	A	l	2	B	D	H	833.0	3	true	
Al2BDI	A	l	2	B	D	I	953.0	3	true	
Al2BDJ	A	l	2	B	D	J	886.0	3	true	
Al2BDK	A	l	2	B	D	K	1172.0	3	true	
Al2BDL	A	l	2	B	D	L	185.0	6	true	
Al2BDM	A	l	2	B	D	M	995.0	6	true	
Al2BDN	A	l	2	B	D	N	3048.0	6	true	
Al2BDO	A	l	2	B	D	O	11544.0	6	true	
Al2BDQ	A	l	2	B	D	Q	39.0	10	true	
Al2BDR	A	l	2	B	D	R	230.0	10	true	
Al2BDS	A	l	2	B	D	S	674.0	10	true	
Al2BEG	A	l	2	B	E	G	142.0	1	true	
Al2BEI	A	l	2	B	E	I	101.0	3	true	
Al2BEJ	A	l	2	B	E	J	261.0	3	true	
Al2BEK	A	l	2	B	E	K	1373.0	3	true	
Al2BEN	A	l	2	B	E	N	127.0	6	true	
Al2BEO	A	l	2	B	E	O	3587.0	6	true	
Al2BFF	A	l	2	B	F	F	114.0	1	true	
Al2BFG	A	l	2	B	F	G	121.0	1	true	
Al2BFH	A	l	2	B	F	H	802.0	3	true	
Al2BFI	A	l	2	B	F	I	1274.0	3	true	
Al2BFJ	A	l	2	B	F	J	1251.0	3	true	
Al2BFK	A	l	2	B	F	K	1849.0	3	true	
Al2BFL	A	l	2	B	F	L	234.0	6	true	
Al2BFM	A	l	2	B	F	M	1434.0	6	true	
Al2BFN	A	l	2	B	F	N	7015.0	6	true	
Al2BFO	A	l	2	B	F	O	21262.0	6	true	
Al2BFQ	A	l	2	B	F	Q	194.0	10	true	
Al2BFR	A	l	2	B	F	R	1066.0	10	true	
Al2BFS	A	l	2	B	F	S	1872.0	10	true	
Al2BGF	A	l	2	B	G	F	251.0	1	true	
Al2BGG	A	l	2	B	G	G	950.0	1	true	
Al2BGH	A	l	2	B	G	H	151.0	3	true	
Al2BGI	A	l	2	B	G	I	705.0	3	true	
Al2BGJ	A	l	2	B	G	J	2364.0	3	true	
Al2BGK	A	l	2	B	G	K	8547.0	3	true	
Al2BGM	A	l	2	B	G	M	311.0	6	true	
Al2BGN	A	l	2	B	G	N	2670.0	6	true	
Al2BGO	A	l	2	B	G	O	17967.0	6	true	
Al2BGS	A	l	2	B	G	S	115.0	10	true	
Al2BHF	A	l	2	B	H	F	200.0	1	true	
Al2BHH	A	l	2	B	H	H	421.0	3	true	
Al2BHI	A	l	2	B	H	I	533.0	3	true	
Al2BHJ	A	l	2	B	H	J	549.0	3	true	
Al2BHK	A	l	2	B	H	K	361.0	3	true	
Al2BHL	A	l	2	B	H	L	221.0	6	true	
Al2BHM	A	l	2	B	H	M	997.0	6	true	
Al2BHN	A	l	2	B	H	N	6740.0	6	true	
Al2BHO	A	l	2	B	H	O	20795.0	6	true	
Al2BHR	A	l	2	B	H	R	376.0	10	true	
Al2BHS	A	l	2	B	H	S	778.0	10	true	
Al2BIG	A	l	2	B	I	G	207.0	1	true	
Al2BIH	A	l	2	B	I	H	404.0	3	true	
Al2BII	A	l	2	B	I	I	421.0	3	true	
Al2BIJ	A	l	2	B	I	J	597.0	3	true	
Al2BIK	A	l	2	B	I	K	1855.0	3	true	
Al2BIL	A	l	2	B	I	L	106.0	6	true	
Al2BIM	A	l	2	B	I	M	545.0	6	true	
Al2BIN	A	l	2	B	I	N	2078.0	6	true	
Al2BIO	A	l	2	B	I	O	8135.0	6	true	
Al2BIS	A	l	2	B	I	S	47.0	10	true	
Al2GCF	A	l	2	G	C	F	43.0	1	true	
Al2GCI	A	l	2	G	C	I	145.0	3	true	
Al2GCM	A	l	2	G	C	M	31.0	6	true	
Al2GDF	A	l	2	G	D	F	13469.0	1	true	
Al2GDH	A	l	2	G	D	H	2030.0	3	true	
Al2GDI	A	l	2	G	D	I	1483.0	3	true	
Al2GDJ	A	l	2	G	D	J	1226.0	3	true	
Al2GDK	A	l	2	G	D	K	911.0	3	true	
Al2GDL	A	l	2	G	D	L	712.0	6	true	
Al2GDM	A	l	2	G	D	M	2275.0	6	true	
Al2GDN	A	l	2	G	D	N	3726.0	6	true	
Al2GDO	A	l	2	G	D	O	7456.0	6	true	
Al2GDQ	A	l	2	G	D	Q	256.0	10	true	
Al2GDR	A	l	2	G	D	R	598.0	10	true	
Al2GDS	A	l	2	G	D	S	352.0	10	true	
Al2GEG	A	l	2	G	E	G	95.0	1	true	
Al2GEI	A	l	2	G	E	I	137.0	3	true	
Al2GEJ	A	l	2	G	E	J	510.0	3	true	
Al2GEK	A	l	2	G	E	K	377.0	3	true	
Al2GEM	A	l	2	G	E	M	135.0	6	true	
Al2GEN	A	l	2	G	E	N	138.0	6	true	
Al2GEO	A	l	2	G	E	O	813.0	6	true	
Al2GFG	A	l	2	G	F	G	106.0	1	true	
Al2GFH	A	l	2	G	F	H	536.0	3	true	
Al2GFI	A	l	2	G	F	I	407.0	3	true	
Al2GFJ	A	l	2	G	F	J	326.0	3	true	
Al2GFK	A	l	2	G	F	K	312.0	3	true	
Al2GFL	A	l	2	G	F	L	253.0	6	true	
Al2GFM	A	l	2	G	F	M	801.0	6	true	
Al2GFN	A	l	2	G	F	N	1468.0	6	true	
Al2GFO	A	l	2	G	F	O	3323.0	6	true	
Al2GFR	A	l	2	G	F	R	151.0	10	true	
Al2GFS	A	l	2	G	F	S	126.0	10	true	
Al2GGG	A	l	2	G	G	G	465.0	1	true	
Al2GGJ	A	l	2	G	G	J	183.0	3	true	
Al2GGK	A	l	2	G	G	K	2101.0	3	true	
Al2GGM	A	l	2	G	G	M	289.0	6	true	
Al2GGN	A	l	2	G	G	N	366.0	6	true	
Al2GGO	A	l	2	G	G	O	1539.0	6	true	
Al2GHF	A	l	2	G	H	F	8059.0	1	true	
Al2GHH	A	l	2	G	H	H	1204.0	3	true	
Al2GHI	A	l	2	G	H	I	896.0	3	true	
Al2GHJ	A	l	2	G	H	J	590.0	3	true	
Al2GHK	A	l	2	G	H	K	409.0	3	true	
Al2GHL	A	l	2	G	H	L	471.0	6	true	
Al2GHM	A	l	2	G	H	M	1688.0	6	true	
Al2GHN	A	l	2	G	H	N	2921.0	6	true	
Al2GHO	A	l	2	G	H	O	5069.0	6	true	
Al2GHR	A	l	2	G	H	R	322.0	10	true	
Al2GIF	A	l	2	G	I	F	1078.0	1	true	
Al2GIH	A	l	2	G	I	H	2224.0	3	true	
Al2GII	A	l	2	G	I	I	1536.0	3	true	
Al2GIJ	A	l	2	G	I	J	1348.0	3	true	
Al2GIK	A	l	2	G	I	K	1501.0	3	true	
Al2GIL	A	l	2	G	I	L	281.0	6	true	
Al2GIM	A	l	2	G	I	M	1785.0	6	true	
Al2GIN	A	l	2	G	I	N	3666.0	6	true	
Al2GIO	A	l	2	G	I	O	6444.0	6	true	
Al2GIQ	A	l	2	G	I	Q	47.0	10	true	
Al2GIR	A	l	2	G	I	R	205.0	10	true	
Al2LDG	A	l	2	L	D	G	175.0	1	true	
Al2LDH	A	l	2	L	D	H	337.0	3	true	
Al2LDI	A	l	2	L	D	I	228.0	3	true	
Al2LDJ	A	l	2	L	D	J	298.0	3	true	
Al2LDK	A	l	2	L	D	K	367.0	3	true	
Al2LDM	A	l	2	L	D	M	281.0	6	true	
Al2LDN	A	l	2	L	D	N	730.0	6	true	
Al2LDO	A	l	2	L	D	O	3080.0	6	true	
Al2LDS	A	l	2	L	D	S	192.0	10	true	
Al2LEK	A	l	2	L	E	K	290.0	3	true	
Al2LEO	A	l	2	L	E	O	591.0	6	true	
Al2LFG	A	l	2	L	F	G	313.0	1	true	
Al2LFH	A	l	2	L	F	H	381.0	3	true	
Al2LFI	A	l	2	L	F	I	492.0	3	true	
Al2LFJ	A	l	2	L	F	J	454.0	3	true	
Al2LFK	A	l	2	L	F	K	716.0	3	true	
Al2LFM	A	l	2	L	F	M	565.0	6	true	
Al2LFN	A	l	2	L	F	N	2192.0	6	true	
Al2LFO	A	l	2	L	F	O	6461.0	6	true	
Al2LFR	A	l	2	L	F	R	319.0	10	true	
Al2LFS	A	l	2	L	F	S	451.0	10	true	
Al2LGF	A	l	2	L	G	F	107.0	1	true	
Al2LGG	A	l	2	L	G	G	571.0	1	true	
Al2LGI	A	l	2	L	G	I	335.0	3	true	
Al2LGJ	A	l	2	L	G	J	705.0	3	true	
Al2LGK	A	l	2	L	G	K	1964.0	3	true	
Al2LGL	A	l	2	L	G	L	33.0	6	true	
Al2LGN	A	l	2	L	G	N	490.0	6	true	
Al2LGO	A	l	2	L	G	O	3523.0	6	true	
Al2LHI	A	l	2	L	H	I	217.0	3	true	
Al2LHJ	A	l	2	L	H	J	238.0	3	true	
Al2LHM	A	l	2	L	H	M	202.0	6	true	
Al2LHN	A	l	2	L	H	N	1218.0	6	true	
Al2LHO	A	l	2	L	H	O	5152.0	6	true	
Al2LHS	A	l	2	L	H	S	185.0	10	true	
Al2LIG	A	l	2	L	I	G	34.0	1	true	
Al2LII	A	l	2	L	I	I	211.0	3	true	
Al2LIJ	A	l	2	L	I	J	141.0	3	true	
Al2LIK	A	l	2	L	I	K	161.0	3	true	
Al2LIM	A	l	2	L	I	M	81.0	6	true	
Al2LIN	A	l	2	L	I	N	366.0	6	true	
Al2LIO	A	l	2	L	I	O	1269.0	6	true	
Al2OCF	A	l	2	O	C	F	69.0	1	true	
Al2OCH	A	l	2	O	C	H	141.0	3	true	
Al2OCI	A	l	2	O	C	I	109.0	3	true	
Al2ODF	A	l	2	O	D	F	17654.0	1	true	
Al2ODG	A	l	2	O	D	G	107.0	1	true	
Al2ODH	A	l	2	O	D	H	829.0	3	true	
Al2ODI	A	l	2	O	D	I	914.0	3	true	
Al2ODJ	A	l	2	O	D	J	1121.0	3	true	
Al2ODK	A	l	2	O	D	K	572.0	3	true	
Al2ODL	A	l	2	O	D	L	152.0	6	true	
Al2ODM	A	l	2	O	D	M	577.0	6	true	
Al2ODN	A	l	2	O	D	N	1292.0	6	true	
Al2ODO	A	l	2	O	D	O	2606.0	6	true	
Al2ODR	A	l	2	O	D	R	249.0	10	true	
Al2OEG	A	l	2	O	E	G	100.0	1	true	
Al2OEJ	A	l	2	O	E	J	249.0	3	true	
Al2OEO	A	l	2	O	E	O	127.0	6	true	
Al2OFH	A	l	2	O	F	H	179.0	3	true	
Al2OFI	A	l	2	O	F	I	192.0	3	true	
Al2OFJ	A	l	2	O	F	J	131.0	3	true	
Al2OFK	A	l	2	O	F	K	169.0	3	true	
Al2OFM	A	l	2	O	F	M	279.0	6	true	
Al2OFN	A	l	2	O	F	N	483.0	6	true	
Al2OFO	A	l	2	O	F	O	1608.0	6	true	
Al2OFS	A	l	2	O	F	S	142.0	10	true	
Al2OGF	A	l	2	O	G	F	184.0	1	true	
Al2OGG	A	l	2	O	G	G	586.0	1	true	
Al2OGJ	A	l	2	O	G	J	117.0	3	true	
Al2OGK	A	l	2	O	G	K	590.0	3	true	
Al2OGO	A	l	2	O	G	O	240.0	6	true	
Al2OHF	A	l	2	O	H	F	4262.0	1	true	
Al2OHH	A	l	2	O	H	H	141.0	3	true	
Al2OHI	A	l	2	O	H	I	181.0	3	true	
Al2OHK	A	l	2	O	H	K	107.0	3	true	
Al2OHM	A	l	2	O	H	M	329.0	6	true	
Al2OHN	A	l	2	O	H	N	500.0	6	true	
Al2OHO	A	l	2	O	H	O	1118.0	6	true	
Al2OIG	A	l	2	O	I	G	127.0	1	true	
Al2OIH	A	l	2	O	I	H	329.0	3	true	
Al2OII	A	l	2	O	I	I	458.0	3	true	
Al2OIJ	A	l	2	O	I	J	543.0	3	true	
Al2OIK	A	l	2	O	I	K	434.0	3	true	
Al2OIM	A	l	2	O	I	M	432.0	6	true	
Al2OIN	A	l	2	O	I	N	1408.0	6	true	
Al2OIO	A	l	2	O	I	O	1582.0	6	true	
Al2OIS	A	l	2	O	I	S	38.0	10	true	
Al2UDF	A	l	2	U	D	F	30.0	1	true	
Al2UDK	A	l	2	U	D	K	251.0	3	true	
Al2UDM	A	l	2	U	D	M	239.0	6	true	
Al2UDN	A	l	2	U	D	N	851.0	6	true	
Al2UDO	A	l	2	U	D	O	1700.0	6	true	
Al2UDQ	A	l	2	U	D	Q	46.0	10	true	
Al2UDR	A	l	2	U	D	R	247.0	10	true	
Al2UDS	A	l	2	U	D	S	251.0	10	true	
Al2UEI	A	l	2	U	E	I	54.0	3	true	
Al2UEN	A	l	2	U	E	N	230.0	6	true	
Al2UEO	A	l	2	U	E	O	231.0	6	true	
Al2UFK	A	l	2	U	F	K	166.0	3	true	
Al2UFM	A	l	2	U	F	M	275.0	6	true	
Al2UFN	A	l	2	U	F	N	1079.0	6	true	
Al2UFO	A	l	2	U	F	O	2463.0	6	true	
Al2UFR	A	l	2	U	F	R	321.0	10	true	
Al2UFS	A	l	2	U	F	S	222.0	10	true	
Al2UGG	A	l	2	U	G	G	82.0	1	true	
Al2UGJ	A	l	2	U	G	J	151.0	3	true	
Al2UGK	A	l	2	U	G	K	650.0	3	true	
Al2UGM	A	l	2	U	G	M	154.0	6	true	
Al2UGN	A	l	2	U	G	N	648.0	6	true	
Al2UGO	A	l	2	U	G	O	683.0	6	true	
Al2UHI	A	l	2	U	H	I	80.0	3	true	
Al2UHN	A	l	2	U	H	N	186.0	6	true	
Al2UHO	A	l	2	U	H	O	169.0	6	true	
Al2UHQ	A	l	2	U	H	Q	38.0	10	true	
Al2UHS	A	l	2	U	H	S	140.0	10	true	
Al2UIM	A	l	2	U	I	M	32.0	6	true	
Al2UIO	A	l	2	U	I	O	184.0	6	true	
Al2UIS	A	l	2	U	I	S	82.0	10	true	
Al2WDG	A	l	2	W	D	G	48.0	1	true	
Al2WDI	A	l	2	W	D	I	145.0	3	true	
Al2WDK	A	l	2	W	D	K	500.0	3	true	
Al2WDL	A	l	2	W	D	L	329.0	6	true	
Al2WDM	A	l	2	W	D	M	1015.0	6	true	
Al2WDN	A	l	2	W	D	N	2989.0	6	true	
Al2WDO	A	l	2	W	D	O	5007.0	6	true	
Al2WDQ	A	l	2	W	D	Q	171.0	10	true	
Al2WDR	A	l	2	W	D	R	706.0	10	true	
Al2WDS	A	l	2	W	D	S	430.0	10	true	
Al2WEI	A	l	2	W	E	I	121.0	3	true	
Al2WEK	A	l	2	W	E	K	502.0	3	true	
Al2WEM	A	l	2	W	E	M	422.0	6	true	
Al2WEN	A	l	2	W	E	N	1001.0	6	true	
Al2WEO	A	l	2	W	E	O	1155.0	6	true	
Al2WFI	A	l	2	W	F	I	126.0	3	true	
Al2WFK	A	l	2	W	F	K	467.0	3	true	
Al2WFL	A	l	2	W	F	L	283.0	6	true	
Al2WFM	A	l	2	W	F	M	965.0	6	true	
Al2WFN	A	l	2	W	F	N	2683.0	6	true	
Al2WFO	A	l	2	W	F	O	4138.0	6	true	
Al2WFQ	A	l	2	W	F	Q	138.0	10	true	
Al2WFR	A	l	2	W	F	R	691.0	10	true	
Al2WFS	A	l	2	W	F	S	360.0	10	true	
Al2WGG	A	l	2	W	G	G	76.0	1	true	
Al2WGI	A	l	2	W	G	I	183.0	3	true	
Al2WGJ	A	l	2	W	G	J	445.0	3	true	
Al2WGK	A	l	2	W	G	K	1694.0	3	true	
Al2WGL	A	l	2	W	G	L	175.0	6	true	
Al2WGM	A	l	2	W	G	M	1249.0	6	true	
Al2WGN	A	l	2	W	G	N	3026.0	6	true	
Al2WGO	A	l	2	W	G	O	3100.0	6	true	
Al2WHF	A	l	2	W	H	F	55.0	1	true	
Al2WHH	A	l	2	W	H	H	184.0	3	true	
Al2WHL	A	l	2	W	H	L	328.0	6	true	
Al2WHM	A	l	2	W	H	M	1125.0	6	true	
Al2WHN	A	l	2	W	H	N	2222.0	6	true	
Al2WHO	A	l	2	W	H	O	1642.0	6	true	
Al2WHQ	A	l	2	W	H	Q	138.0	10	true	
Al2WHR	A	l	2	W	H	R	423.0	10	true	
Al2WII	A	l	2	W	I	I	55.0	3	true	
Al2WIK	A	l	2	W	I	K	268.0	3	true	
Al2WIM	A	l	2	W	I	M	693.0	6	true	
Al2WIN	A	l	2	W	I	N	1160.0	6	true	
Al2WIO	A	l	2	W	I	O	697.0	6	true	
Al2WIR	A	l	2	W	I	R	155.0	10	true	
Al3BEO	A	l	3	B	E	O	44.0	6	true	
Al3BGJ	A	l	3	B	G	J	57.0	3	true	
Al3BGO	A	l	3	B	G	O	311.0	6	true	
Al3BHI	A	l	3	B	H	I	37.0	3	true	
Al3BII	A	l	3	B	I	I	50.0	3	true	
Al3BIO	A	l	3	B	I	O	141.0	6	true	
Al3GDI	A	l	3	G	D	I	68.0	3	true	
Al3GDO	A	l	3	G	D	O	32.0	6	true	
Al3GHI	A	l	3	G	H	I	46.0	3	true	
Al3GIF	A	l	3	G	I	F	62.0	1	true	
Al3GIH	A	l	3	G	I	H	276.0	3	true	
Al3GII	A	l	3	G	I	I	136.0	3	true	
Al3GIJ	A	l	3	G	I	J	129.0	3	true	
Al3GIK	A	l	3	G	I	K	131.0	3	true	
Al3GIM	A	l	3	G	I	M	104.0	6	true	
Al3GIN	A	l	3	G	I	N	108.0	6	true	
Al3GIO	A	l	3	G	I	O	218.0	6	true	
Al3LDO	A	l	3	L	D	O	409.0	6	true	
Al3LEI	A	l	3	L	E	I	66.0	3	true	
Al3LEK	A	l	3	L	E	K	81.0	3	true	
Al3LEM	A	l	3	L	E	M	57.0	6	true	
Al3LFN	A	l	3	L	F	N	143.0	6	true	
Al3LFO	A	l	3	L	F	O	372.0	6	true	
Al3LGI	A	l	3	L	G	I	130.0	3	true	
Al3LGK	A	l	3	L	G	K	374.0	3	true	
Al3LGM	A	l	3	L	G	M	129.0	6	true	
Al3LGO	A	l	3	L	G	O	163.0	6	true	
Al3LHG	A	l	3	L	H	G	71.0	1	true	
Al3LHO	A	l	3	L	H	O	155.0	6	true	
Al3LHS	A	l	3	L	H	S	91.0	10	true	
Al3LII	A	l	3	L	I	I	32.0	3	true	
Al3LIK	A	l	3	L	I	K	55.0	3	true	
Al3LIO	A	l	3	L	I	O	134.0	6	true	
Al3ODF	A	l	3	O	D	F	205.0	1	true	
Al3ODH	A	l	3	O	D	H	148.0	3	true	
Al3ODO	A	l	3	O	D	O	371.0	6	true	
Al3ODS	A	l	3	O	D	S	37.0	10	true	
Al3OEK	A	l	3	O	E	K	131.0	3	true	
Al3OEM	A	l	3	O	E	M	99.0	6	true	
Al3OFO	A	l	3	O	F	O	203.0	6	true	
Al3OGF	A	l	3	O	G	F	437.0	1	true	
Al3OGI	A	l	3	O	G	I	149.0	3	true	
Al3OGK	A	l	3	O	G	K	213.0	3	true	
Al3OGM	A	l	3	O	G	M	59.0	6	true	
Al3OHO	A	l	3	O	H	O	103.0	6	true	
Al3OHS	A	l	3	O	H	S	31.0	10	true	
Al3OIH	A	l	3	O	I	H	164.0	3	true	
Al3OII	A	l	3	O	I	I	237.0	3	true	
Al3OIJ	A	l	3	O	I	J	281.0	3	true	
